"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A93CDEGK","journalArticle","2018","Yao, Zhen-Jie; Bi, Jie; Chen, Yi-Xin","Applying Deep Learning to Individual and Community Health Monitoring Data: A Survey","International Journal of Automation and Computing","","1751-8520","10.1007/s11633-018-1136-9","https://doi.org/10.1007/s11633-018-1136-9","In the recent years, deep learning models have addressed many problems in various fields. Meanwhile, technology development has spawned the big data in healthcare rapidly. Nowadays, application of deep learning to solve the problems in healthcare is a hot research direction. This paper introduces the application of deep learning in healthcare extensively. We focus on 7 application areas of deep learning, which are electronic health records (EHR), electrocardiography (ECG), electroencephalogram (EEG), community healthcare, data from wearable devices, drug analysis and genomics analysis. The scope of this paper does not cover medical image processing since other researchers have already substantially reviewed it. In addition, we analyze the merits and drawbacks of the existing works, analyze the existing challenges, and discuss future trends.","2018-12-01","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:37","643-655","","6","15","","Int. J. Autom. Comput.","Applying Deep Learning to Individual and Community Health Monitoring Data","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\8KSN6QET\Yao et al. - 2018 - Applying Deep Learning to Individual and Community.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZ3UUIT2","journalArticle","2020","Ji, Ze; Han, Quanquan","A novel image feature descriptor for SLM spattering pattern classification using a consumable camera","The International Journal of Advanced Manufacturing Technology","","1433-3015","10.1007/s00170-020-05995-3","https://doi.org/10.1007/s00170-020-05995-3","In selective laser melting (SLM), spattering is an important phenomenon that is highly related to the quality of the manufactured parts. Characterisation and monitoring of spattering behaviours are highly valuable in understanding the manufacturing process and improving the manufacturing quality of SLM. This paper introduces a method of automatic visual classification to distinguish spattering characteristics of SLM processes in different manufacturing conditions. A compact feature descriptor is proposed to represent spattering patterns and its effectiveness is evaluated using real images captured in different conditions. The feature descriptor of this work combines information of spatter trajectory morphology, spatial distributions, and temporal information. The classification is performed using support vector machine (SVM) and random forests for testing and shows highly promising classification accuracy of about 97%. The advantages of this work include compactness for representation and semantic interpretability with the feature description. In addition, the qualities of manufacturing parts are mapped with spattering characteristics under different laser energy densities. Such a map table can be then used to define the desired spatter features, providing a non-contact monitoring solution for online anomaly detection. This work will lead to a further integration of real-time vision monitoring system for an online closed-loop prognostic system for SLM systems, in order to improve the performance in terms of manufacturing quality, power consumption, and fault detection.","2020-10-01","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:37","2955-2976","","11","110","","Int J Adv Manuf Technol","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\5GQD5BTX\Ji and Han - 2020 - A novel image feature descriptor for SLM spatterin.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6PSIWTY","journalArticle","2019","Steinhauer, H. Joe; Helldin, Tove; Mathiason, Gunnar; Karlsson, Alexander","Topic modeling for anomaly detection in telecommunication networks","Journal of Ambient Intelligence and Humanized Computing","","1868-5145","10.1007/s12652-019-01372-5","https://doi.org/10.1007/s12652-019-01372-5","To ensure reliable network performance, anomaly detection is an important part of the telecommunication operators’ work. This includes that operators need to timely intervene with the network, should they encounter indications of network performance degradation. In this paper, we describe the results of an initial experiment for anomaly detection with regard to network performance, using topic modeling on base station run-time variable data collected from live Radio Access Networks (RANs). The results show that topic modeling clusters semantically related data in the same way as human experts would and that the anomalies in our test cases could be identified in latent Dirichlet allocation (LDA) topic models. Our experiment further reveals which information provided by the topic model is particularly usable to support human anomaly detection in this application domain.","2019-08-02","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:38","","","","","","J Ambient Intell Human Comput","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\BPWL6QIF\Steinhauer et al. - 2019 - Topic modeling for anomaly detection in telecommun.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8XZYLAC6","journalArticle","2020","Meng, Lingbin; McWilliams, Brandon; Jarosinski, William; Park, Hye-Yeong; Jung, Yeon-Gil; Lee, Jehyun; Zhang, Jing","Machine Learning in Additive Manufacturing: A Review","JOM","","1543-1851","10.1007/s11837-020-04155-y","https://doi.org/10.1007/s11837-020-04155-y","In this review article, the latest applications of machine learning (ML) in the additive manufacturing (AM) field are reviewed.These applications, such as parameter optimization and anomaly detection, are classified into different types of ML tasks, including regression, classification, and clustering. The performance of various ML algorithms in these types of AM tasks are compared and evaluated.Finally, several future research directions are suggested.","2020-06-01","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:38","2363-2377","","6","72","","JOM","Machine Learning in Additive Manufacturing","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\7E5RL442\Meng et al. - 2020 - Machine Learning in Additive Manufacturing A Revi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7M5F7XYU","journalArticle","2020","Almhaithawi, Doaa; Jafar, Assef; Aljnidi, Mohamad","Example-dependent cost-sensitive credit cards fraud detection using SMOTE and Bayes minimum risk","SN Applied Sciences","","2523-3971","10.1007/s42452-020-03375-w","https://doi.org/10.1007/s42452-020-03375-w","This paper presents fraud detection problem as one of the most common problems in secure banking research field, due to its importance in reducing the losses of banks and e-transactions companies. Our work will include: applying the common classification algorithms such as logistic regression (LR), random forest (RF), alongside with modern classifiers with state-of-the-art results as XGBoost (XG) and CatBoost (CB), testing the effect of the unbalanced data through comparing their results with and without balancing, then focusing on the savings measure to test the effect of cost-sensitive wrapping of Bayes minimum risk (BMR), we will concentrate on using F1-score, AUC and Savings measures after using the traditional measures duo to their suitability to our problem. The results show that CB has the best savings (0.7158) alone, (0.971) when using SMOTE and (0.9762) with SMOTE and BMR, while XG has the best savings (0.757) when using BMR without SMOTE.","2020-08-27","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:38","1574","","9","2","","SN Appl. Sci.","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\CAU76QED\Almhaithawi et al. - 2020 - Example-dependent cost-sensitive credit cards frau.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E3VXU8NR","journalArticle","2021","Luo, Shuangqi; Wu, Hongmin; Duan, Shuangda; Lin, Yijiong; Rojas, Juan","Endowing Robots with Longer-term Autonomy by Recovering from External Disturbances in Manipulation Through Grounded Anomaly Classification and Recovery Policies","Journal of Intelligent & Robotic Systems","","1573-0409","10.1007/s10846-021-01312-6","https://doi.org/10.1007/s10846-021-01312-6","Robots are poised to interact with humans in unstructured environments. Despite increasingly robust control algorithms, failure modes arise whenever the underlying dynamics are poorly modeled, especially in unstructured environments. We contribute a set of recovery policies to deal with anomalies produced by external disturbances. The recoveries work when various different types of anomalies are triggered any number of times at any point in the task, including during already running recoveries. Our recovery critic stands atop of a tightly-integrated, graph-based online motion-generation and introspection system. Policies, skills, and introspection models are learned incrementally and contextually over time. Recoveries are studied via a collaborative kitting task where a wide range of anomalous conditions are experienced in the system. We also contribute an extensive analysis of the performance of the tightly integrated anomaly identification, classification, and recovery system under extreme anomalous conditions. We show how the integration of such a system achieves performances greater than the sum of its parts.","2021-02-22","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:38","51","","3","101","","J Intell Robot Syst","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\TZGMFX7V\Luo et al. - 2021 - Endowing Robots with Longer-term Autonomy by Recov.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJZZ5CFA","journalArticle","2018","Basiri, Anahid; Amirian, Pouria; Winstanley, Adam; Moore, Terry","Making tourist guidance systems more intelligent, adaptive and personalised using crowd sourced movement data","Journal of Ambient Intelligence and Humanized Computing","","1868-5145","10.1007/s12652-017-0550-0","https://doi.org/10.1007/s12652-017-0550-0","Ambient intelligence (AmI) provides adaptive, personalized, intelligent, ubiquitous and interactive services to wide range of users. AmI can have a variety of applications, including smart shops, health care, smart home, assisted living, and location-based services. Tourist guidance is one of the applications where AmI can have a great contribution to the quality of the service, as the tourists, who may not be very familiar with the visiting site, need a location-aware, ubiquitous, personalised and informative service. Such services should be able to understand the preferences of the users without requiring the users to specify them, predict their interests, and provide relevant and tailored services in the most appropriate way, including audio, visual, and haptic. This paper shows the use of crowd sourced trajectory data in the detection of points of interests and providing ambient tourist guidance based on the patterns recognised over such data.","2018-04-01","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:38","413-427","","2","9","","J Ambient Intell Human Comput","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\SKNN8B42\Basiri et al. - 2018 - Making tourist guidance systems more intelligent, .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2YSQG8SS","journalArticle","2020","Fischbach, Andreas; Strohschein, Jan; Bunte, Andreas; Stork, Jörg; Faeskorn-Woyke, Heide; Moriz, Natalia; Bartz-Beielstein, Thomas","CAAI—a cognitive architecture to introduce artificial intelligence in cyber-physical production systems","The International Journal of Advanced Manufacturing Technology","","1433-3015","10.1007/s00170-020-06094-z","https://doi.org/10.1007/s00170-020-06094-z","This paper introduces CAAI, a novel cognitive architecture for artificial intelligence in cyber-physical production systems. The goal of the architecture is to reduce the implementation effort for the usage of artificial intelligence algorithms. The core of the CAAI is a cognitive module that processes the user’s declarative goals, selects suitable models and algorithms, and creates a configuration for the execution of a processing pipeline on a big data platform. Constant observation and evaluation against performance criteria assess the performance of pipelines for many and different use cases. Based on these evaluations, the pipelines are automatically adapted if necessary. The modular design with well-defined interfaces enables the reusability and extensibility of pipeline components. A big data platform implements this modular design supported by technologies such as Docker, Kubernetes, and Kafka for virtualization and orchestration of the individual components and their communication. The implementation of the architecture is evaluated using a real-world use case. The prototypic implementation is accessible on GitHub and contains a demonstration.","2020-11-01","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:38","609-626","","1","111","","Int J Adv Manuf Technol","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\65VUDDWM\Fischbach et al. - 2020 - CAAI—a cognitive architecture to introduce artific.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KSZR2Q93","journalArticle","2020","Nieves Avendano, Diego; Caljouw, Daniel; Deschrijver, Dirk; Van Hoecke, Sofie","Anomaly detection and event mining in cold forming manufacturing processes","The International Journal of Advanced Manufacturing Technology","","1433-3015","10.1007/s00170-020-06156-2","https://doi.org/10.1007/s00170-020-06156-2","Predictive maintenance is one of the main goals within the Industry 4.0 trend. Advances in data-driven techniques offer new opportunities in terms of cost reduction, improved quality control, and increased work safety. This work brings data-driven techniques for two predictive maintenance tasks: anomaly detection and event prediction, applied in the real-world use case of a cold forming manufacturing line for consumer lifestyle products by using acoustic emissions sensors in proximity of the dies of the press module. The proposed models are robust and able to cope with problems such as noise, missing values, and irregular sampling. The detected anomalies are investigated by experts and confirmed to correspond to deviations in the normal operation of the machine. Moreover, we are able to find patterns which are related to the events of interest.","2020-10-10","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:38","","","","","","Int J Adv Manuf Technol","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\4LR5VD5K\Nieves Avendano et al. - 2020 - Anomaly detection and event mining in cold forming.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6RKRBCL","journalArticle","2016","Ladiges, Jan; Fay, Alexander; Lamersdorf, Winfried","Automated Determining of Manufacturing Properties and Their Evolutionary Changes from Event Traces","Intelligent Industrial Systems","","2199-854X","10.1007/s40903-016-0048-7","https://doi.org/10.1007/s40903-016-0048-7","Production plants are usually kept in operation for several decades. During this long operational phase operation requirements and other production conditions change frequently. Accordingly, the plants have to be adjusted in behavior and/or structure by adapting software and physics of the plant to avoid degeneration. Unfortunately, in industrial practice, changes, especially smaller ones, are often performed ad-hoc without appropriate adaptation of formal models or documentation. As a consequence, knowledge about the process is only implicitly available and an evaluation of performed changes is often omitted, resulting in sub-optimal production performance. Present research approaches to overcome these deficiencies usually concentrate on (a) manual modelling with manual or automatic analysis on a high level of abstraction; or (b) on automatic model generation from observations without lifting gathered knowledge to easy interpretable indicators. The approach presented in this paper combines both methods (a) and (b) by learning models from observation of input / output signals of the production plant’s control system. Semantics are added by using a priori information modelling which is less tedious compared to modelling the process itself. The learned models are used to automatically detect changes by continuously comparing their behavior with real plant behavior during operation as well as to evaluate performed changes. An analysis of the models results in high-level property values such as key performance indicators or flexibility measures of the production system.","2016-06-01","2021-06-07 21:21:40","2021-06-07 21:21:40","2021-06-07 21:21:39","163-178","","2","2","","Intell Ind Syst","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\NN86N9M7\Ladiges et al. - 2016 - Automated Determining of Manufacturing Properties .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
