"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PBAM3TBA","journalArticle","2021","Govindarajan, Satyavratan; Swaminathan, Ramakrishnan","Differentiation of COVID-19 conditions in planar chest radiographs using optimized convolutional neural networks","Applied Intelligence","","1573-7497","10.1007/s10489-020-01941-8","https://doi.org/10.1007/s10489-020-01941-8","In this study, an attempt has been made to differentiate Novel Coronavirus-2019 (COVID-19) conditions from healthy subjects in Chest radiographs using a simplified end-to-end Convolutional Neural Network (CNN) model and occlusion sensitivity maps. Early detection and faster automated screening of the COVID-19 patients is essential. For this, the images are considered from publicly available datasets. Significant biomarkers representing critical image features are extracted from CNN by experimentally investigating on cross-validation methods and hyperparameter settings. The performance of the network is evaluated using standard metrics. Perturbation based occlusion sensitivity maps are employed on the features obtained from the classification model to visualise the localization of abnormal areas. Results demonstrate that the simplified CNN model with optimised parameters is able to extract significant features with a sensitivity of 97.35% and F-measure of 96.71% to detect COVID-19 images. The algorithm achieves an Area Under the Curve-Receiver Operating Characteristic score of 99.4% with Matthews correlation coefficient of 0.93. High value of Diagnostic odds ratio is also obtained. Occlusion sensitivity maps provide precise localization of abnormal regions by identifying COVID-19 conditions. As early detection through chest radiographic images are useful for automated screening of the disease, this method appears to be clinically relevant in providing a visual diagnostic solution using a simplified and efficient model.","2021-05-01","2021-06-07 21:07:51","2021-06-07 21:07:51","2021-06-07 21:07:50","2764-2775","","5","51","","Appl Intell","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\5UEEMELY\Govindarajan and Swaminathan - 2021 - Differentiation of COVID-19 conditions in planar c.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUDA5JFV","journalArticle","2021","Punn, Narinder Singh; Agarwal, Sonali","Automated diagnosis of COVID-19 with limited posteroanterior chest X-ray images using fine-tuned deep neural networks","Applied Intelligence","","1573-7497","10.1007/s10489-020-01900-3","https://doi.org/10.1007/s10489-020-01900-3","The novel coronavirus 2019 (COVID-19) is a respiratory syndrome that resembles pneumonia. The current diagnostic procedure of COVID-19 follows reverse-transcriptase polymerase chain reaction (RT-PCR) based approach which however is less sensitive to identify the virus at the initial stage. Hence, a more robust and alternate diagnosis technique is desirable. Recently, with the release of publicly available datasets of corona positive patients comprising of computed tomography (CT) and chest X-ray (CXR) imaging; scientists, researchers and healthcare experts are contributing for faster and automated diagnosis of COVID-19 by identifying pulmonary infections using deep learning approaches to achieve better cure and treatment. These datasets have limited samples concerned with the positive COVID-19 cases, which raise the challenge for unbiased learning. Following from this context, this article presents the random oversampling and weighted class loss function approach for unbiased fine-tuned learning (transfer learning) in various state-of-the-art deep learning approaches such as baseline ResNet, Inception-v3, Inception ResNet-v2, DenseNet169, and NASNetLarge to perform binary classification (as normal and COVID-19 cases) and also multi-class classification (as COVID-19, pneumonia, and normal case) of posteroanterior CXR images. Accuracy, precision, recall, loss, and area under the curve (AUC) are utilized to evaluate the performance of the models. Considering the experimental results, the performance of each model is scenario dependent; however, NASNetLarge displayed better scores in contrast to other architectures, which is further compared with other recently proposed approaches. This article also added the visual explanation to illustrate the basis of model classification and perception of COVID-19 in CXR images.","2021-05-01","2021-06-07 21:07:51","2021-06-07 21:07:51","2021-06-07 21:07:51","2689-2702","","5","51","","Appl Intell","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\F46NMHKN\Punn and Agarwal - 2021 - Automated diagnosis of COVID-19 with limited poste.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CRH2BNBD","journalArticle","2020","Shanmugam, Ramalingam","Restricted Prevalence Rates of COVID-19’s Infectivity, Hospitalization, Recovery, Mortality in the USA and Their Implications","Journal of Healthcare Informatics Research","","2509-498X","10.1007/s41666-020-00078-0","https://doi.org/10.1007/s41666-020-00078-0","This article constructs and demonstrates an alternate probabilistic approach (using incidence rate restricted model), compared with the deterministic mathematical models such as SIR, to capture the impact of healthcare efforts on the prevalence rate of the COVID-19’s infectivity, hospitalization, recovery, and mortality in the eastern, central, mountain, and pacific time zone states in the USA. We add additional new properties for the incidence rate restricted Poisson probability distribution. With new properties, our method becomes feasible to comprehend not only the patterns of the prevalence rate of the COVID-19’s infectivity, hospitalization, recovery, and mortality but also to quantitatively assess the effectiveness of social distancing, healthcare management’s efforts to hospitalize the patients, the patient’s immunity to recover, and lastly the unfortunate mortality itself. To make regional comparisons (as the people’s movement is far more frequent within than outside the regional zone on daily basis), we group the COVID-19 data in terms of eastern, central, mountain, and pacific zone states. Several non-intuitive findings in the data results are noticed. They include the existence of imbalance, different vulnerability, and risk reduction in these four regions. For example, the impact of healthcare efforts is high in the recovery category in the pacific states. The impact is less in the hospitalization category in the mountain states. The least impact is seen in the infectivity category in the eastern zone states. A few thoughts on future research work are cited. It requires collecting rich data on COVID-19 and extracting valuable information for better public health policies.","2020-10-09","2021-06-07 21:07:51","2021-06-08 18:32:50","2021-06-07 21:07:51","133-150","","2","5","","J Healthc Inform Res","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\JWBTJNRJ\Shanmugam - 2021 - Restricted Prevalence Rates of COVID-19’s Infectiv.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WGZJBQJM","journalArticle","2021","Miron, Marius; Tolan, Songül; Gómez, Emilia; Castillo, Carlos","Evaluating causes of algorithmic bias in juvenile criminal recidivism","Artificial Intelligence and Law","","1572-8382","10.1007/s10506-020-09268-y","https://doi.org/10.1007/s10506-020-09268-y","In this paper we investigate risk prediction of criminal re-offense among juvenile defendants using general-purpose machine learning (ML) algorithms. We show that in our dataset, containing hundreds of cases, ML models achieve better predictive power than a structured professional risk assessment tool, the Structured Assessment of Violence Risk in Youth (SAVRY), at the expense of not satisfying relevant group fairness metrics that SAVRY does satisfy. We explore in more detail two possible causes of this algorithmic bias that are related to biases in the data with respect to two protected groups, foreigners and women. In particular, we look at (1) the differences in the prevalence of re-offense between protected groups and (2) the influence of protected group or correlated features in the prediction. Our experiments show that both can lead to disparity between groups on the considered group fairness metrics. We observe that methods to mitigate the influence of either cause do not guarantee fair outcomes. An analysis of feature importance using LIME, a machine learning interpretability method, shows that some mitigation methods can shift the set of features that ML techniques rely on away from demographics and criminal history which are highly correlated with sensitive features.","2021-06-01","2021-06-07 21:07:51","2021-06-07 21:07:51","2021-06-07 21:07:51","111-147","","2","29","","Artif Intell Law","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\Z28XTFCL\Miron et al. - 2021 - Evaluating causes of algorithmic bias in juvenile .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y2YXALKF","journalArticle","2021","Hira, Swati; Bai, Anita; Hira, Sanchit","An automatic approach based on CNN architecture to detect Covid-19 disease from chest X-ray images","Applied Intelligence","","1573-7497","10.1007/s10489-020-02010-w","https://doi.org/10.1007/s10489-020-02010-w","Novel coronavirus (COVID-19) is started from Wuhan (City in China), and is rapidly spreading among people living in other countries. Today, around 215 countries are affected by COVID-19 disease. WHO announced approximately number of cases 11,274,600 worldwide. Due to rapidly rising cases daily in the hospitals, there are a limited number of resources available to control COVID-19 disease. Therefore, it is essential to develop an accurate diagnosis of COVID-19 disease. Early diagnosis of COVID-19 patients is important for preventing the disease from spreading to others. In this paper, we proposed a deep learning based approach that can differentiate COVID- 19 disease patients from viral pneumonia, bacterial pneumonia, and healthy (normal) cases. In this approach, deep transfer learning is adopted. We used binary and multi-class dataset which is categorized in four types for experimentation: (i) Collection of 728 X-ray images including 224 images with confirmed COVID-19 disease and 504 normal condition images (ii) Collection of 1428 X-ray images including 224 images with confirmed COVID-19 disease, 700 images with confirmed common bacterial pneumonia, and 504 normal condition images. (iii) Collections of 1442 X- ray images including 224 images with confirmed COVID-19 disease, 714 images with confirmed bacterial and viral pneumonia, and 504 images of normal conditions (iv) Collections of 5232 X- ray images including 2358 images with confirmed bacterial and 1345 with viral pneumonia, and 1346 images of normal conditions. In this paper, we have used nine convolutional neural network based architecture (AlexNet, GoogleNet, ResNet-50, Se-ResNet-50, DenseNet121, Inception V4, Inception ResNet V2, ResNeXt-50, and Se-ResNeXt-50). Experimental results indicate that the pre trained model Se-ResNeXt-50 achieves the highest classification accuracy of 99.32% for binary class and 97.55% for multi-class among all pre-trained models.","2021-05-01","2021-06-07 21:07:51","2021-06-07 21:07:51","2021-06-07 21:07:51","2864-2889","","5","51","","Appl Intell","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\42DJJ6IM\Hira et al. - 2021 - An automatic approach based on CNN architecture to.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KV9U5UJF","journalArticle","2021","Voukelatou, Vasiliki; Gabrielli, Lorenzo; Miliou, Ioanna; Cresci, Stefano; Sharma, Rajesh; Tesconi, Maurizio; Pappalardo, Luca","Measuring objective and subjective well-being: dimensions and data sources","International Journal of Data Science and Analytics","","2364-4168","10.1007/s41060-020-00224-2","https://doi.org/10.1007/s41060-020-00224-2","Well-being is an important value for people’s lives, and it could be considered as an index of societal progress. Researchers have suggested two main approaches for the overall measurement of well-being, the objective and the subjective well-being. Both approaches, as well as their relevant dimensions, have been traditionally captured with surveys. During the last decades, new data sources have been suggested as an alternative or complement to traditional data. This paper aims to present the theoretical background of well-being, by distinguishing between objective and subjective approaches, their relevant dimensions, the new data sources used for their measurement and relevant studies. We also intend to shed light on still barely unexplored dimensions and data sources that could potentially contribute as a key for public policing and social development.","2021-05-01","2021-06-07 21:07:51","2021-06-07 21:07:51","2021-06-07 21:07:51","279-309","","4","11","","Int J Data Sci Anal","Measuring objective and subjective well-being","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\DZCTVGSE\Voukelatou et al. - 2021 - Measuring objective and subjective well-being dim.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E45J5M2W","journalArticle","2021","Zhou, Tao; Fan, Deng-Ping; Cheng, Ming-Ming; Shen, Jianbing; Shao, Ling","RGB-D salient object detection: A survey","Computational Visual Media","","2096-0662","10.1007/s41095-020-0199-z","https://doi.org/10.1007/s41095-020-0199-z","Salient object detection, which simulates human visual perception in locating the most significant object(s) in a scene, has been widely applied to various computer vision tasks. Now, the advent of depth sensors means that depth maps can easily be captured; this additional spatial information can boost the performance of salient object detection. Although various RGB-D based salient object detection models with promising performance have been proposed over the past several years, an in-depth understanding of these models and the challenges in this field remains lacking. In this paper, we provide a comprehensive survey of RGB-D based salient object detection models from various perspectives, and review related benchmark datasets in detail. Further, as light fields can also provide depth maps, we review salient object detection models and popular benchmark datasets from this domain too. Moreover, to investigate the ability of existing models to detect salient objects, we have carried out a comprehensive attribute-based evaluation of several representative RGB-D based salient object detection models. Finally, we discuss several challenges and open directions of RGB-D based salient object detection for future research. All collected models, benchmark datasets, datasets constructed for attribute-based evaluation, and related code are publicly available at https://github.com/taozh2017/RGBD-SODsurvey.","2021-03-01","2021-06-07 21:08:19","2021-06-07 21:08:19","2021-06-07 21:08:18","37-69","","1","7","","Comp. Visual Media","RGB-D salient object detection","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\ILYHDZMQ\Zhou et al. - 2021 - RGB-D salient object detection A survey.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S329AFDN","journalArticle","2021","Yang, Shan; Zheng, Xiangwei; Ji, Cun; Chen, Xuanchi","Multi-layer Representation Learning and Its Application to Electronic Health Records","Neural Processing Letters","","1573-773X","10.1007/s11063-021-10449-2","https://doi.org/10.1007/s11063-021-10449-2","Electronic Health Records (EHRs) are digital records associated with hospitalization, diagnosis, medications and so on. Secondary use of EHRs can promote the clinical informatics applications and the development of healthcare undertaking. EHRs have the unique characteristic where the patient visits are temporally ordered but the diagnosis codes within a visit are randomly ordered. The hierarchical structure requires a multi-layer network to explore the different relational information of EHRs. In this paper, we propose a Multi-Layer Representation Learning method (MLRL), which is capable of learning effective patient representation by hierarchically exploring the valuable information in both diagnosis codes and patient visits. Firstly, MLRL utilizes the multi-head attention mechanism to explore the potential connections in diagnosis codes, and a linear transformation is implemented to further map the code vectors to non-negative real-valued representations. The initial visit vectors are then obtained by summarizing all the code representations. Secondly, the proposed method combines Bidirectional Long Short-Term Memory with self-attention mechanism to learn the weighted visit vectors which are aggregated to form the patient representation. Finally, to evaluate the performance of MLRL, we apply it to patient’s mortality prediction on real EHRs and the experimental results demonstrate that MLRL has a significant improvement in prediction performance. MLRL achieves around 0.915 in Area Under Curve which is superior to the results obtained by baseline methods. Furthermore, compared with raw data and other data representations, the learned representation with MLRL shows its outstanding results and availability on multiple different classifiers.","2021-04-01","2021-06-07 21:08:19","2021-06-07 21:08:19","2021-06-07 21:08:18","1417-1433","","2","53","","Neural Process Lett","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\UGFMFPFT\Yang et al. - 2021 - Multi-layer Representation Learning and Its Applic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIZ6AFMN","journalArticle","2021","Yuan, Jun; Chen, Changjian; Yang, Weikai; Liu, Mengchen; Xia, Jiazhi; Liu, Shixia","A survey of visual analytics techniques for machine learning","Computational Visual Media","","2096-0662","10.1007/s41095-020-0191-7","https://doi.org/10.1007/s41095-020-0191-7","Visual analytics for machine learning has recently evolved as one of the most exciting areas in the field of visualization. To better identify which research topics are promising and to learn how to apply relevant techniques in visual analytics, we systematically review 259 papers published in the last ten years together with representative works before 2010. We build a taxonomy, which includes three first-level categories: techniques before model building, techniques during modeling building, and techniques after model building. Each category is further characterized by representative analysis tasks, and each task is exemplified by a set of recent influential works. We also discuss and highlight research challenges and promising potential future research opportunities useful for visual analytics researchers.","2021-03-01","2021-06-07 21:08:19","2021-06-07 21:08:19","2021-06-07 21:08:18","3-36","","1","7","","Comp. Visual Media","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\U2MYDYIM\Yuan et al. - 2021 - A survey of visual analytics techniques for machin.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KSAJYJ74","journalArticle","2021","Qian, Zhaozhi; Alaa, Ahmed M.; van der Schaar, Mihaela","CPAS: the UK’s national machine learning-based hospital capacity planning system for COVID-19","Machine Learning","","1573-0565","10.1007/s10994-020-05921-4","https://doi.org/10.1007/s10994-020-05921-4","The coronavirus disease 2019 (COVID-19) global pandemic poses the threat of overwhelming healthcare systems with unprecedented demands for intensive care resources. Managing these demands cannot be effectively conducted without a nationwide collective effort that relies on data to forecast hospital demands on the national, regional, hospital and individual levels. To this end, we developed the COVID-19 Capacity Planning and Analysis System (CPAS)—a machine learning-based system for hospital resource planning that we have successfully deployed at individual hospitals and across regions in the UK in coordination with NHS Digital. In this paper, we discuss the main challenges of deploying a machine learning-based decision support system at national scale, and explain how CPAS addresses these challenges by (1) defining the appropriate learning problem, (2) combining bottom-up and top-down analytical approaches, (3) using state-of-the-art machine learning algorithms, (4) integrating heterogeneous data sources, and (5) presenting the result with an interactive and transparent interface. CPAS is one of the first machine learning-based systems to be deployed in hospitals on a national scale to address the COVID-19 pandemic—we conclude the paper with a summary of the lessons learned from this experience.","2021-01-01","2021-06-07 21:08:45","2021-06-07 21:08:45","2021-06-07 21:08:43","15-35","","1","110","","Mach Learn","CPAS","","","","","","","en","","","","","Springer Link","","","","C:\Users\Asus\Zotero\storage\K2I97PT3\Qian et al. - 2021 - CPAS the UK’s national machine learning-based hos.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
