"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ER3M2LNP","journalArticle","2019","Wei, Zuochen; Zou, Junzhong; Zhang, Jian; Xu, Jianqiang","Automatic epileptic EEG detection using convolutional neural network with improvements in time-domain","Biomedical Signal Processing and Control","","1746-8094","10.1016/j.bspc.2019.04.028","https://www.sciencedirect.com/science/article/pii/S1746809419301259","Epilepsy is a neurological disorder, and clinicians usually diagnose epilepsy by interpreting electroencephalogram (EEG) manually. This paper proposes a novel automatic epileptic EEG detection method based on convolutional neural network (CNN) with two innovative improvements and treats this task as a big data classification issue. Due to that CNN could extract and learn features automatically, the multi-channels time-series EEG recordings extracted by a sliding window are fed into the CNN model. Firstly, a 12-layers CNN is designed as the baseline epileptic EEG classification model. Afterward, the merger of the increasing and decreasing sequences (MIDS) is introduced to highlight the characteristic of waveforms. Then, a data augmentation method, Wasserstein Generative Adversarial Nets (WGANs), increases the sample diversity as well as EEG information. In this experiment, the recordings are from CHB-MIT Scalp EEG database, and the patient-cross performance with the train set from other patients and test set from the withheld patient is evaluated. The epileptic EEG classification results show that the original CNN achieves 70.68% sensitivity and 92.30% specificity, while CNN with MIDS and data augmentation yield 74.08% sensitivity, 92.46% specificity and 72.11% sensitivity, 95.89% specificity respectively. These two novel improvements both increased automatic epileptic EEG classification performance. Furthermore, in seizure onset detection, 90.57% seizure events are detected with the mean latency 4.68s using probability smoothing. The proposed method could lighten the EEG interpretation workload of clinicians effectively, and has great significance in auxiliary diagnosis of epilepsy.","2019-08-01","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","101551","","","53","","Biomedical Signal Processing and Control","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\4SM4QJ92\S1746809419301259.html","","","Convolutional neural network; Electroencephalography; Merger of the increasing and decreasing sequences; Time-series; Wasserstein Generative Adversarial Nets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272Y24YQ","journalArticle","2019","Kashefpoor, Masoud; Rabbani, Hossein; Barekatain, Majid","Supervised dictionary learning of EEG signals for mild cognitive impairment diagnosis","Biomedical Signal Processing and Control","","1746-8094","10.1016/j.bspc.2019.101559","https://www.sciencedirect.com/science/article/pii/S1746809419301338","Mild Cognitive Impairment (MCI) is an intermediate stage of memory decline between normal aging and Alzheimer’s disease or other types of dementia. MCI diagnosis is instrumental in preventing Alzheimer’s; however, its manifestations are complicated (i.e. distinguishing the symptoms is not easy) and MCI is often confused with the normal consequences of aging. To have an accurate and reliable Electroencephalogram (EEG)-based screening tool for MCI diagnosis, we are developing a new supervised dictionary-learning-based analysis of EEG signals, namely Correlation-based Label Consistent K-SVD (CLC-KSVD), which would solve the non-repeatability problem of conventional K-SVD. The proposed method is applied on both time and frequency domains, i.e. 1) the extracted patches from EEG signals recorded at resting state with eyes closed, and 2) the extracted spectral features from these EEG signals. The final label for each EEG signal (in different channels and zones) is obtained by voting between the labels of the whole of time and spectral patches. The evaluation results for the EEG signals of 61 subjects illustrate that CLC-KSVD outperforms other methods (the best accuracy of 88.9% was obtained in F7, T3 channels and the left temporal zone). Furthermore, the results are investigated using the volumetric analysis of Magnetic Resonance (MR) images, indicating that the most significant difference between healthy and MCI groups were in the superior temporal and pars triangularis in the left hemisphere. Such location matching between EEG and MR images demonstrates that the results of CLC-KSVD are anatomically interpretable.","2019-08-01","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","101559","","","53","","Biomedical Signal Processing and Control","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\2TM3XJ8U\S1746809419301338.html","","","Dictionary learning; Alzheimer’s disease; EEG; Mild cognitive impairment; Sparse coding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B9N3X53F","journalArticle","2019","Lee, Peter Q.; Guida, Alessandro; Patterson, Steve; Trappenberg, Thomas; Bowen, Chris; Beyea, Steven D.; Merrimen, Jennifer; Wang, Cheng; Clarke, Sharon E.","Model-free prostate cancer segmentation from dynamic contrast-enhanced MRI with recurrent convolutional networks: A feasibility study","Computerized Medical Imaging and Graphics","","0895-6111","10.1016/j.compmedimag.2019.04.006","https://www.sciencedirect.com/science/article/pii/S0895611118305330","Dynamic contrast enhanced (DCE) magnetic resonance imaging (MRI) is a method of temporal imaging that is commonly used to aid in prostate cancer (PCa) diagnosis and staging. Typically, machine learning models designed for the segmentation and detection of PCa will use an engineered scalar image called Ktrans to summarize the information in the DCE time-series images. This work proposes a new model that amalgamates the U-net and the convGRU neural network architectures for the purpose of interpreting DCE time-series in a temporal and spatial basis for segmenting PCa in MR images. Ultimately, experiments show that the proposed model using the DCE time-series images can outperform a baseline U-net segmentation model using Ktrans. However, when other types of scalar MR images are considered by the models, no significant advantage is observed for the proposed model.","2019-07-01","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","14-23","","","75","","Computerized Medical Imaging and Graphics","Model-free prostate cancer segmentation from dynamic contrast-enhanced MRI with recurrent convolutional networks","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\FYHBYJQA\S0895611118305330.html","","","Magnetic resonance imaging; Prostate cancer; Dynamic contrast enhancement; Recurrent convolutional networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWHHD4HB","journalArticle","2020","Liu, Xiaoqi; Wang, Chengliang; Bai, Jianying; Liao, Guobin","Fine-tuning Pre-trained Convolutional Neural Networks for Gastric Precancerous Disease Classification on Magnification Narrow-band Imaging Images","Neurocomputing","","0925-2312","10.1016/j.neucom.2018.10.100","https://www.sciencedirect.com/science/article/pii/S0925231219304680","Gastric cancer(GC) is the fourth leading cause of cancer death worldwide. To prevent the occurrence of advanced GCs, there is a need for immediate detection and treatment of gastric precancerous and early cancerous lesions. Magnification endoscopy with narrow-band imaging (M-NBI) system as an advanced diagnostic imaging technology is widely used in evaluating gastric lesion types, which can interpret gastric lesion characteristics by enhancing contrasts between vessels and mucosal surfaces. Based on microvascular morphologies presented on M-NBI images, physicians can manually diagnose gastric lesions; but this is a tough work for unexperienced doctors and it is lacking of objectivity. In this study, we propose a transfer learning framework by fine-tuning pre-trained convolutional neural networks (CNNs) to classify gastric M-NBI images into three classes: chronic gastritis (CGT), low grade neoplasia (LGN) and early gastric cancer (EGC). The method we choose is used to compare with three kinds of traditional handcraft texture feature extraction methods and CNN models trained directly by our dataset. Results show that the performance of fine-tuned CNNs outperforms traditional handcraft features and trained CNNs. Experiments also illustrate that ResNet50 can achieve 0.96 accuracy, 0.92, 0.91 and 0.99 f1-scores for classifying M-NBI images into CGT, LGN and EGC. In conclusion, the proposed framework is suit for multi-classification tasks of gastric M-NBI images.","2020-06-07","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","253-267","","","392","","Neurocomputing","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\XCL58CV5\S0925231219304680.html","","","CNNs; Fine-tuning; M-NBI images; Microvascular morphologies; Precancerous and early cancerous gastric lesions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UF2R6BNA","journalArticle","2019","Kubacki, Marcin; Sosnowski, Janusz","Exploring operational profiles and anomalies in computer performance logs","Microprocessors and Microsystems","","0141-9331","10.1016/j.micpro.2019.05.007","https://www.sciencedirect.com/science/article/pii/S0141933118303405","Operational/functional problems in computer systems can be identified by monitoring and exploring performance metrics. These metrics can also be used to evaluate system activity profiles and manage relevant infrastructure (hardware and software). The critical point is finding features that make it possible to distinguish normal from abnormal system behaviour and to reveal emerging trends. This paper proposes a systematic methodology for deriving such features based on diverse observation perspectives in time (direct and aggregated) and defined specific data objects. We introduce a novel data model which combines collected samples into higher level observation objects (pulses and their compositions). This model is supported with original analysis algorithms for evaluating system behaviour. These provide useful sample/object statistics significantly enhanced with derived correlation formulas and periodicity properties. Compared with classical approaches, our model assures deeper and more accurate insight into system operation under real workload conditions as it uses new evaluation metrics and a wider scope of observation features (e.g. those related to pulse objects). In the paper, we perform exploratory studies covering real performance logs from several university servers. The results are interpreted in light of various statistical data views, including multidimensional correlation findings covering performance, event and process logs.","2019-09-01","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","1-15","","","69","","Microprocessors and Microsystems","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\84ZMSKCU\S0141933118303405.html","","","Anomaly detection; Computer logs; Correlation analysis; Performance monitoring; Time series","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BRC74FZP","journalArticle","2019","Torrents-Barrena, Jordina; Piella, Gemma; Masoller, Narcís; Gratacós, Eduard; Eixarch, Elisenda; Ceresa, Mario; González Ballester, Miguel Ángel","Fully automatic 3D reconstruction of the placenta and its peripheral vasculature in intrauterine fetal MRI","Medical Image Analysis","","1361-8415","10.1016/j.media.2019.03.008","https://www.sciencedirect.com/science/article/pii/S1361841518303025","Recent advances in fetal magnetic resonance imaging (MRI) open the door to improved detection and characterization of fetal and placental abnormalities. Since interpreting MRI data can be complex and ambiguous, there is a need for robust computational methods able to quantify placental anatomy (including its vasculature) and function. In this work, we propose a novel fully-automated method to segment the placenta and its peripheral blood vessels from fetal MRI. First, a super-resolution reconstruction of the uterus is generated by combining axial, sagittal and coronal views. The placenta is then segmented using 3D Gabor filters, texture features and Support Vector Machines. A uterus edge-based instance selection is proposed to identify the support vectors defining the placenta boundary. Subsequently, peripheral blood vessels are extracted through a curvature-based corner detector. Our approach is validated on a rich set of 44 control and pathological cases: singleton and (normal / monochorionic) twin pregnancies between 25–37 weeks of gestation. Dice coefficients of 0.82  ±  0.02 and 0.81  ±  0.08 are achieved for placenta and its vasculature segmentation, respectively. A comparative analysis with state of the art convolutional neural networks (CNN), namely, 3D U-Net, V-Net, DeepMedic, Holistic3D Net, HighRes3D Net and Dense V-Net is also conducted for placenta localization, with our method outperforming all CNN approaches. Results suggest that our methodology can aid the diagnosis and surgical planning of severe fetal disorders.","2019-05-01","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","263-279","","","54","","Medical Image Analysis","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\NHICWQFP\S1361841518303025.html","","","MRI; Support vector machine; 3D Super-resolution; Corner detector; Fetal surgery; Gabor filter; Placenta and blood vessels segmentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANXCGKH6","journalArticle","2019","Gajewski, Mariusz; Mongay Batalla, Jordi; Levi, Albert; Togay, Cengiz; Mavromoustakis, Constandinos X.; Mastorakis, George","Two-tier anomaly detection based on traffic profiling of the home automation system","Computer Networks","","1389-1286","10.1016/j.comnet.2019.04.013","https://www.sciencedirect.com/science/article/pii/S1389128618311587","Smart building equipment and automation systems often become a target of attacks and are used for attacking other targets located out of the Home Area Network. Attacks are often related to changes in traffic volume, disturbed packet flow or excessive energy consumption. Their symptoms can be recognized and interpreted locally, using software agent at Home Gateway. Although anomalies are detected locally at the Home Gateway, they can be exploited globally. Thus, it is significantly important to detect global attack attempts through anomalies correlation. Our proposal in this paper is the involvement of the Network Operator in Home Area Network security. Our paper describes a novel strategy for anomaly detection that consists of shared responsibilities between user and network provider. The proposed two-tier Intrusion Detection System uses a machine learning method for classifying the monitoring records and searching suspicious anomalies across the network at the service provider's data center. Result show that local anomaly detection combined with anomaly correlation at the service providers level can provide reliable information on the most frequent IoT devices misbehavior which may be caused by infection.","2019-07-20","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","46-60","","","158","","Computer Networks","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\SS3JU6KL\S1389128618311587.html","","","Internet of Things; Anomaly detection; Wireless sensor networks; Home gateway; Smart home","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZCLEN5BB","journalArticle","2019","Carrega, Alessio; Cipollini, Francesca; Oneto, Luca","Simple continuous optimal regions of the space of data","Neurocomputing","","0925-2312","10.1016/j.neucom.2019.03.081","https://www.sciencedirect.com/science/article/pii/S0925231219305314","The definition of efficient programs for both maintenance and optimization is a struggling task in many industrial sectors. In this context, data analysis can significantly improve the state-of-the-art techniques, employed, for instance, to determine if a particular component or product is showing an anomalous behavior with respect to a defined nominal state. In fact, through the analysis of data collected on field, it is possible to detect optimal operating regions and to detect anomalies in advance. In this context, we propose a multi-purpose algorithm for unsupervised or semi-supervised learning in order to determine a simple continuous region of points. This region can be adopted in order to describe a component or a product nominal behavior and can be used in order to detect anomalies which are outside it. Such a region can be defined adopting a finite ensemble of thresholds, whose value can be physically interpreted. In order to show the effectiveness of our approach, the proposed method has been tested in an Anomaly Detection problem concerning Predictive Maintenance, exploiting data coming from a naval vessel, characterized by a combined diesel-electric and gas propulsion plant.","2019-07-15","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","91-104","","","349","","Neurocomputing","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\JFIMTV7P\S0925231219305314.html","","","Machine learning; Anomaly detection; Unsupervised learning; Optimal regions; Semi-supervised learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7G2XAQV9","journalArticle","2019","Abdar, Moloud; Makarenkov, Vladimir","CWV-BANN-SVM ensemble learning classifier for an accurate diagnosis of breast cancer","Measurement","","0263-2241","10.1016/j.measurement.2019.05.022","https://www.sciencedirect.com/science/article/pii/S0263224119304385","This paper presents a new data mining technique for an accurate prediction of breast cancer (BC), which is one of the major mortality causes among women around the globe. The main objective of our study is to expand an automatic expert system (ES) to provide an accurate diagnosis of BC. Both, Support Vector Machines (SVMs) and Artificial Neural Networks (ANNs) were applied to analyze BC data. The well-known Wisconsin Breast Cancer Dataset (WBCD), available in the UCI repository, was examined in our study. We first tested the SVM algorithm using various values of the C, ɛ and γ parameters. As a result of the first experiment, we were able to observe that the adjustment of these regularization parameters can greatly improve the performance of the traditional SVM algorithm applied for BC detection. The highest obtained accuracy at the first step was 99.71%. Then, we performed a new BC detection approach based on two ensemble learning techniques: the confidence-weighted voting method and the boosting ensemble technique. Our model, called CWV-BANNSVM, combines boosting ANNs (BANN) and two SVMs, using optimal parameters selected during the first experiment. The performance of the applied methods was evaluated using several popular metrics, such as specificity, sensitivity, precision, FPR, FNR, F1 score, AUC, Gini and accuracy. The proposed CWV-BANNSVM model was able to improve the performance of the traditional machine learning algorithms applied to BC detection, reaching the accuracy of 100%. To overcome the overfitting issue, we determined and used some appropriate parameter values of polynomial SVM. Our comparison with the existing studies dedicated to BC prediction suggests that the proposed CWV-BANN-SVM model provides one of the best prediction performances overall.","2019-11-01","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","557-570","","","146","","Measurement","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\RMRY4F4B\S0263224119304385.html","","","Machine learning; Data mining; Breast cancer; Support vector machine; Artificial neural network; Ensemble technique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8Q5NFWPN","journalArticle","2019","Kangude, Prasad; Srivastava, Atul","Performance of SiO2-water nanofluids for single bubble-based nucleate pool boiling heat transfer","International Journal of Thermal Sciences","","1290-0729","10.1016/j.ijthermalsci.2019.01.027","https://www.sciencedirect.com/science/article/pii/S1290072918312006","Experiments on single bubble-based pool boiling have been performed under saturated bulk conditions to understand the influence of suspended nanoparticles on bubble dynamics and the associated temperature gradients field. Water and two concentrations of silica-water nanofluid (0.005 and 0.01% (V/V)) have been subjected to isolated nucleate pool boiling on a ITO-coated borofloat heater by supplying constant heat flux. Experimental measurements have been made in a purely non-intrusive manner by employing refractive index-based rainbow schlieren deflectometry technique. Bubble dynamic parameters, such as bubble departure diameter and departure frequency, wait and growth times etc. and the temperature gradients in the bulk fluid have been mapped simultaneously in the form of schlieren images. Results on bubble dynamic parameters revealed that these parameters show more variability and assume skewed normal distribution in the case of nanofluids whereas water experiments showed insignificant variations in these parameters. Of the significant changes, the bubble departure diameter reduced, departure frequency and growth rate increased with increasing concentration of nanofluids. Schlieren images corresponding to 0.005 and 0.01% (V/V) nanofluids showed more spreading out of the superheat layer adjacent to the heater substrate than that observed in the case of water experiments. Time-averaged values of natural convection and evaporative heat transfer rates associated with single bubble-based boiling indicated that both these rates decrease in the presence of dispersed silica nanoparticles. Reduction in the overall heat transfer rate in the case of nanofluids has been explained on the basis of direct experimental measurements. In this direction, the observed phenomenon has been attributed to the role played by the suspended nanoparticles in diffusing the thermal gradients (reflected in the form of the broadening of the superheat layer) adjacent to the heater substrate along with substantially increasing the wait time of bubble inception in the case of nanofluids as compared to water-based experiments conducted under same wall superheat conditions.","2019-04-01","2021-06-05 17:31:18","2021-06-05 17:31:18","2021-06-05 17:31:14","612-625","","","138","","International Journal of Thermal Sciences","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\9PYYLSTD\S1290072918312006.html","","","Nanofluids; Bubble dynamics; Heat transfer rates; Nucleate pool boiling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
