"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SGFPJRTT","journalArticle","2017","Morgan, Rhys G.; Ibarra, Roberto; Zadrazil, Ivan; Matar, Omar K.; Hewitt, Geoffrey F.; Markides, Christos N.","On the role of buoyancy-driven instabilities in horizontal liquid–liquid flow","International Journal of Multiphase Flow","","0301-9322","10.1016/j.ijmultiphaseflow.2016.07.009","https://www.sciencedirect.com/science/article/pii/S0301932216301446","Horizontal flows of two initially stratified immiscible liquids with matched refractive indices, namely an aliphatic hydrocarbon oil (Exxsol D80) and an aqueous-glycerol solution, are investigated by combining two laser-based optical-diagnostic measurement techniques. Specifically, high-speed Planar Laser-Induced Fluorescence (PLIF) is used to provide spatiotemporally resolved phase information, while high-speed Particle Image and Tracking Velocimetry (PIV/PVT) are used to provide information on the velocity field in both phases. The two techniques are applied simultaneously in a vertical plane through the centreline of the investigated pipe flow, illuminated by a single laser-sheet in a time-resolved manner (at a frequency of 1–2kHz depending on the flow condition). Optical distortions due to the curvature of the (transparent) circular tube test-section are corrected with the use of a graticule (target). The test section where the optical-diagnostic methods are applied is located 244 pipe-diameters downstream of the inlet section, in order to ensure a significant development length. The experimental campaign is explicitly designed to study the long-length development of immiscible liquid–liquid flows by introducing the heavier (aqueous) phase at the top of the channel and above the lighter (oil) phase that is introduced at the bottom, which corresponds to an unstably-stratified “inverted” inlet orientation in the opposite orientation to that in which the phases would naturally separate. The main focus is to evaluate the role of the subsequent interfacial instabilities on the resulting long-length flow patterns and characteristics, also by direct comparison to an existing liquid–liquid flow dataset generated in previous work, downstream of a “normal” inlet orientation in which the oil phase was introduced over the aqueous phase in a conventional stably-stratified inlet orientation. To the best knowledge of the authors this is the first time that detailed spatiotemporally resolved phase and velocity data have been generated by advanced measurement techniques in such experiments, specifically devoted to the study of long-length liquid–liquid flow development. In particular, the change in the inlet orientation imposes a Rayleigh–Taylor instability at the inlet. The effects of this instability are shown to persist along the tube, increasing the propensity for oil droplets to appear below the interface. Generally, the characteristics of the flows generated with the two inlet orientations are found to be comparable, although only six flow regimes are identified here, as opposed to eight for the original “normal” inlet orientation. The unobserved regimes are: (1) three-layer flow, and (2) aqueous-solution dispersion with an aqueous solution film. Furthermore, similar mean axial-velocity profiles are observed in the current study to those reported for the corresponding “normal” inlet orientation liquid–liquid flows. These findings are important to consider when interpreting published data from experiments performed in laboratory environments and attempting to draw conclusions relating to applications in the field. The generated data promote not only a qualitative, but importantly and uniquely, a quantitate understanding of the role of multiple instabilities on the development of these complex interfacial flows, with detailed insight into how the deviations manifest at distances 244 pipe-diameters downstream of the inlet (from high level information such as regime maps, to detailed flow information such as phase and velocity profiles). The data can be used directly for the development and validation of advanced multiphase flow models that require such detailed information.","2017-03-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:19","123-135","","","89","","International Journal of Multiphase Flow","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\JDH93R42\S0301932216301446.html","","","Entrance/inlet effects; Flow regimes; Instability mechanisms; Laser-induced fluorescence; Liquidliquid flow; Particle velocimetry; Rayleigh–Taylor instability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73V9GV3S","journalArticle","2017","Kanda, Paulo A. M.; Oliveira, Eliezyer F.; Fraga, Francisco J.","EEG epochs with less alpha rhythm improve discrimination of mild Alzheimer's","Computer Methods and Programs in Biomedicine","","0169-2607","10.1016/j.cmpb.2016.09.023","https://www.sciencedirect.com/science/article/pii/S0169260716305314","Background and objective Eyes-closed-awake electroencephalogram (EEG) is a useful tool in the diagnosis of Alzheimer's. However, there is eyes-closed-awake EEG with dominant or rare alpha rhythm. In this paper, we show that random selection of EEG epochs disregarding the alpha rhythm will lead to bias concerning EEG-based Alzheimer's Disease diagnosis. Methods We compared EEG epochs with more than 30% and with less than 30% alpha rhythm of mild Alzheimer's Disease patients and healthy elderly. We classified epochs as dominant alpha scenario and rare alpha scenario according to alpha rhythm (8–13 Hz) percentage in O1, O2 and Oz channels. Accordingly, we divided the probands into four groups: 17 dominant alpha scenario controls, 15 mild Alzheimer's patients with dominant alpha scenario epochs, 12 rare alpha scenario healthy elderly and 15 mild Alzheimer's Disease patients with rare alpha scenario epochs. We looked for group differences using one-way ANOVA tests followed by post-hoc multiple comparisons (p < 0.05) over normalized energy values (%) on the other four well-known frequency bands (delta, theta, beta and gamma) using two different electrode configurations (parieto-occipital and central). Results After carrying out post-hoc multiple comparisons, for both electrode configurations we found significant differences between mild Alzheimer's patients and healthy elderly on beta- and theta-energy (%) only for the rare alpha scenario. No differences were found for the dominant alpha scenario in any of the five frequency bands. Conclusions This is the first study of Alzheimer's awake-EEG reporting the influence of alpha rhythm on epoch selection, where our results revealed that, contrarily to what was most likely expected, less synchronized EEG epochs (rare alpha scenario) better discriminated mild Alzheimer's than those presenting abundant alpha (dominant alpha scenario). In addition, we find out that epoch selection is a very sensitive issue in qEEG research. Consequently, for Alzheimer's studies dealing with resting state EEG, we propose that epoch selection strategies should always be cautiously designed and thoroughly explained.","2017-01-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:19","13-22","","","138","","Computer Methods and Programs in Biomedicine","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\UP7XWHW3\S0169260716305314.html","","","Alzheimer's disease; Alpha rhythm; Cognitive state; Quantitative EEG; Resting-state EEG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JEP5HNF6","journalArticle","2016","Vemulapalli, Vijetha; Qu, Jiaqi; Garren, Jeonifer M.; Rodrigues, Leonardo O.; Kiebish, Michael A.; Sarangarajan, Rangaprasad; Narain, Niven R.; Akmaev, Viatcheslav R.","Non-obvious correlations to disease management unraveled by Bayesian artificial intelligence analyses of CMS data","Artificial Intelligence in Medicine","","0933-3657","10.1016/j.artmed.2016.11.001","https://www.sciencedirect.com/science/article/pii/S0933365716302950","Objective Given the availability of extensive digitized healthcare data from medical records, claims and prescription information, it is now possible to use hypothesis-free, data-driven approaches to mine medical databases for novel insight. The goal of this analysis was to demonstrate the use of artificial intelligence based methods such as Bayesian networks to open up opportunities for creation of new knowledge in management of chronic conditions. Materials and methods Hospital level Medicare claims data containing discharge numbers for most common diagnoses were analyzed in a hypothesis-free manner using Bayesian networks learning methodology. Results While many interactions identified between discharge rates of diagnoses using this data set are supported by current medical knowledge, a novel interaction linking asthma and renal failure was discovered. This interaction is non-obvious and had not been looked at by the research and clinical communities in epidemiological or clinical data. A plausible pharmacological explanation of this link is proposed together with a verification of the risk significance by conventional statistical analysis. Conclusion Potential clinical and molecular pathways defining the relationship between commonly used asthma medications and renal disease are discussed. The study underscores the need for further epidemiological research to validate this novel hypothesis. Validation will lead to advancement in clinical treatment of asthma & bronchitis, thereby, improving patient outcomes and leading to long term cost savings. In summary, this study demonstrates that application of advanced artificial intelligence methods in healthcare has the potential to enhance the quality of care by discovering non-obvious, clinically relevant relationships and enabling timely care intervention.","2016-11-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","1-8","","","74","","Artificial Intelligence in Medicine","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\J85QI6B4\S0933365716302950.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WNQQMTRE","journalArticle","2016","Jouin, Marine; Bressel, Mathieu; Morando, Simon; Gouriveau, Rafael; Hissel, Daniel; Péra, Marie-Cécile; Zerhouni, Noureddine; Jemei, Samir; Hilairet, Mickael; Ould Bouamama, Belkacem","Estimating the end-of-life of PEM fuel cells: Guidelines and metrics","Applied Energy","","0306-2619","10.1016/j.apenergy.2016.05.076","https://www.sciencedirect.com/science/article/pii/S0306261916306729","Prognostics applications on PEMFC are developing these last years. Indeed, taking decision to extend the lifetime of a PEMFC stack based on behavior and remaining useful life predictions is seen as a promising solution to tackle the too short life’s issue of PEMFCs. However, the development of prognostics shows some lacks in the literature. Indeed, performing prognostics requires health indicators that reflect the state of health of stack, while being able to interpret them in an industrial context. It is also important to propose criteria to set its end of life. Moreover, to trust any prognostics’ application, one should be able to evaluate the performance of its algorithms with respect to standards. To help launching a discussion on these subjects among scientific and industrial actors, this paper addresses some of the issues encountered when performing prognostics of a PEMFC stack. After showing the link between prognostics and decision, this paper proposes guidelines to set the limits of a prognostics approach. The definitions of healthy and degraded modes are discussed as well as how to choose the time instant to perform predictions. Then, three criteria based on the power produced by the stack are proposed as indicators of the state of health of the stack. The definition of the end of life of the stack is also discussed before proposing some criteria to assess the performance of any prognostics algorithm on a PEMFC. Some perspectives of works are also discussed before concluding.","2016-09-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","87-97","","","177","","Applied Energy","Estimating the end-of-life of PEM fuel cells","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\ALFFY83V\S0306261916306729.html","","","Remaining useful life; PHM; Prognostics; Proton exchange membrane (PEM) fuel cell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GHW8BYMN","journalArticle","2017","Samimi, Mohammad Hamed; Shayegani Akmal, Amir Abbas; Mohseni, Hossein; Tenbohlen, Stefan","Detection of transformer mechanical deformations by comparing different FRA connections","International Journal of Electrical Power & Energy Systems","","0142-0615","10.1016/j.ijepes.2016.09.007","https://www.sciencedirect.com/science/article/pii/S0142061516310924","Frequency response analysis (FRA) is an effective technique to detect mechanical faults inside a power transformer. The FRA interpretation is normally carried out by comparing an FRA trace corresponding to a specific connection scheme with a fingerprint of its type. This paper, by contrast, proposes a novel method based on comparing FRA traces of different connection schemes recorded from the same winding to detect the mechanical deformations. In this contribution, the theoretical background is explained, and the experimental results are addressed to support the functionality of the proposed algorithm. Furthermore, a circuit model of the windings is created, and the simulation results are also used to validate the experimental measurements. Finally, two case studies describe the application of the new method in the condition assessment of transformers to achieve a more reliable decision. Although more research is needed to support the new applications, the early potential of the method is shown in this contribution.","2017-03-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","53-60","","","86","","International Journal of Electrical Power & Energy Systems","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\GBMQN2QI\S0142061516310924.html","","","Sensitivity; Fault diagnosis; Frequency response; Power transformer testing; Transformer windings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9QT79KHT","journalArticle","2017","Boudier, D.; Cretu, B.; Simoen, E.; Carin, R.; Veloso, A.; Collaert, N.; Thean, A.","Low frequency noise assessment in n- and p-channel sub-10nm triple-gate FinFETs: Part II: Measurements and results","Solid-State Electronics","","0038-1101","10.1016/j.sse.2016.10.013","https://www.sciencedirect.com/science/article/pii/S0038110116301782","Low frequency noise measurements are used as a non-destructive diagnostic tool in order to evaluate the quality of the gate oxide and the silicon film of sub-10nm triple-gate Silicon-on-Insulator (SOI) FinFETs. It was found that the carrier number fluctuations explain the 1/f noise in moderate inversion for n- and p-FinFETs, which allows estimating the gate oxide trap densities. The noise spectroscopy with respect to temperature (study of the generation-recombination noise) led to the identification of the traps located in the transistors silicon film.","2017-02-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","109-114","","","128","","Solid-State Electronics","Low frequency noise assessment in n- and p-channel sub-10nm triple-gate FinFETs","Extended papers selected from EUROSOI-ULIS 2016","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\WNJVKLI7\S0038110116301782.html","","","1/ noise; FinFET; Generation recombination; Low frequency noise; Traps; Triple-gate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JFVGS3GI","journalArticle","2017","Dahms, Rainer N.; Paczko, Günter A.; Skeen, Scott A.; Pickett, Lyle M.","Understanding the ignition mechanism of high-pressure spray flames","Proceedings of the Combustion Institute","","1540-7489","10.1016/j.proci.2016.08.023","https://www.sciencedirect.com/science/article/pii/S1540748916304126","A conceptual model for turbulent ignition in high-pressure spray flames is presented. The model is motivated by first-principles simulations and optical diagnostics applied to the Sandia n-dodecane experiment. The Lagrangian flamelet equations are combined with full LLNL kinetics (2755 species; 11,173 reactions) to resolve all time and length scales and chemical pathways of the ignition process at engine-relevant pressures and turbulence intensities unattainable using classic DNS. The first-principles value of the flamelet equations is established by a novel chemical explosive mode-diffusion time scale analysis of the fully-coupled chemical and turbulent time scales. Contrary to conventional wisdom, this analysis reveals that the high Damköhler number limit, a key requirement for the validity of the flamelet derivation from the reactive Navier–Stokes equations, applies during the entire ignition process. Corroborating Rayleigh-scattering and formaldehyde PLIF with simultaneous schlieren imaging of mixing and combustion are presented. Our combined analysis establishes a characteristic temporal evolution of the ignition process. First, a localized first-stage ignition event consistently occurs in highest temperature mixture regions. This initiates, owed to the intense scalar dissipation, a turbulent cool flame wave propagating from this ignition spot through the entire flow field. This wave significantly decreases the ignition delay of lower temperature mixture regions in comparison to their homogeneous reference. This explains the experimentally observed formaldehyde formation across the entire spray head prior to high-temperature ignition which consistently occurs first in a broad range of rich mixture regions. There, the combination of first-stage ignition delay, shortened by the cool flame wave, and the subsequent delay until second-stage ignition becomes minimal. A turbulent flame subsequently propagates rapidly through the entire mixture over time scales consistent with experimental observations. We demonstrate that the neglect of turbulence-chemistry-interactions fundamentally fails to capture the key features of this ignition process.","2017-01-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","2615-2623","","2","36","","Proceedings of the Combustion Institute","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\VGCSARH7\S1540748916304126.html","","","Auto-ignition; Optical diagnostics; Flamelet; LLNL kinetics; Turbulence-chemistry-interactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3PH7J5ZA","journalArticle","2016","Chen, YunTao; Driscoll, James F.","A multi-chamber model of combustion instabilities and its assessment using kilohertz laser diagnostics in a gas turbine model combustor","Combustion and Flame","","0010-2180","10.1016/j.combustflame.2016.08.022","https://www.sciencedirect.com/science/article/pii/S0010218016302334","A multi-chamber model for the combustion instabilities manifested in a gas turbine model combustor was developed. The proposed model was used to explain the dependencies of instability frequency on burner geometry and other flow parameters, some of which could not be reconciled with previous models. The new model was built upon the Helmholtz analysis of two connected resonators. The instability frequency as well as the complex pressure ratio between two chambers were predicted by solving ordinary differential equations. To assess the assumptions and predictions of the proposed model, the spectra and magnitude of the oscillations of pressure, heat release rate, and velocity were measured for four different operating conditions: rich (R1), lean (L1), stoichiometric (S1), and reduced flow rate (R2) with a kilohertz laser diagnostic system. These measurements reconfirmed that the instability is of Helmholtz type. A global equivalence ratio that is consistently greater than unity was identified to be an enabling factor for combustion instability. This is also in agreement with the predictions made by the proposed model. Furthermore, the model was shown to be able to predict the right trend of instability frequency when multiple parameters were changed. It is concluded that the current model is an improvement over previous models, because the acoustic coupling between different chambers of the burner was considered.","2016-12-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","120-137","","","174","","Combustion and Flame","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\WEJJN8EW\S0010218016302334.html","","","Combustion instability; Gas turbine combustion; Partially premixed combustion; Reduced-oder modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8HPD5NI","journalArticle","2017","Wang, Run; Liu, Pei; Zhao, Lei; Cheng, Yueqiang; Wang, Lina","deExploit: Identifying misuses of input data to diagnose memory-corruption exploits at the binary level","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2016.11.026","https://www.sciencedirect.com/science/article/pii/S016412121630228X","Memory-corruption exploits are one of the major threats to the Internet security. Once an exploit has been detected, exploit diagnosis techniques can be used to identify the unknown vulnerability and attack vector. In the security landscape, exploit diagnosis is always performed by third-party security experts who cannot access the source code. This makes binary-level exploit diagnosis a time-consuming and error-prone process. Despite considerable efforts to defend against exploits, automatic exploit diagnosis remains a significant challenge. In this paper, we propose a novel insight for detecting memory corruption at the binary level by identifying the misuses of input data and present an exploit diagnosis approach called deExploit. Our approach requires no knowledge of the source code or debugging information. For exploit diagnosis, deExploit is generic in terms of the detection of both control-flow-hijack and data-oriented exploits. In addition, deExploit automatically provides precise information regarding the corruption point, the memory operation that causes the corruption, and the key attack steps used to bypass existing defense mechanisms. We implement deExploit and perform it to diagnose multiple realistic exploits. The results show that deExploit is able to diagnose memory-corruption exploits.","2017-02-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","153-168","","","124","","Journal of Systems and Software","deExploit","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\FQ9MYBX2\S016412121630228X.html","","","Exploit diagnosis; Memory corruption; Reverse engineering; Software vulnerability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RXP6UB5","journalArticle","2016","Crytzer, Theresa M.; Hong, Eun-Kyoung; Dicianno, Brad E.; Pearlman, Jon; Schmeler, Mark; Cooper, Rory A.","Identifying characteristic back shapes from anatomical scans of wheelchair users to improve seating design","Medical Engineering & Physics","","1350-4533","10.1016/j.medengphy.2016.06.017","https://www.sciencedirect.com/science/article/pii/S135045331630131X","Spinal deformities are common in people who require the use of a wheelchair for mobility as a result of spinal cord injuries and other disabilities. Sitting positions vary between individuals with disabilities who use wheelchairs and individuals without disabilities. In individuals with spinal cord injury, spinal deformities can result in the development of back contours that deviate from the shape of standard rigid back support shells. The purpose of this study was to distinguish and classify various back contours of wheelchair users by utilizing digital anatomic scanning technology in order to inform the future development of back supports that would enhance postural support for those with spinal deformities. The three dimensional (3D) locations of bony landmarks were digitized when participants were in position, using a mechanical wand linked to the FastScantm system commonly used to measure surface contours. Raw FastScantm data were transformed according to bony landmarks. A total of 129 individuals participated in this study. A wide range of back contours were identified and categorized. Although participant characteristics (e.g., gender, diagnosis) were similar amongst the contour groups; no one characteristic explained the contours. Participants who were seated in a forward lean position had a higher amount of pelvic obliquity compared to those seated in an upright position; however, participants’ back contour was not correlated with pelvic obliquity. In conclusion, an array of different back shapes were classified in our cohort through 3D laser scanning technology. The methods and technology applied in this study could be replicated in future studies to categorize ranges of back shapes in larger populations of people with spinal cord injuries. Preliminary evidence indicates that customized postural support may be warranted to optimize positioning and posture when a standard rigid shell does not align with contours of a person's back. To optimize positioning, a range of contoured rigid backrests as well as height and angle adjustability are likely needed.","2016-09-01","2021-06-05 17:33:23","2021-06-05 17:33:23","2021-06-05 17:33:20","999-1007","","9","38","","Medical Engineering & Physics","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\AQMPUXYU\S135045331630131X.html","","","Assistive technology; Back contour; Back scanning; Back shapes; Back support; Backrest; Pelvic obliquity; Posture; Root mean square error; Seating; Wheelchair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
