"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3H3KMHEJ","journalArticle","2020","Bicen, Yunus","Propositional logic concept for fault diagnosis in complex systems","Engineering Science and Technology, an International Journal","","2215-0986","10.1016/j.jestch.2020.01.011","https://www.sciencedirect.com/science/article/pii/S2215098619318324","A great number of monitoring technologies have been developed especially for complex systems within the critical zones such as electric power substations, nuclear energy systems. But also, there is no single instruction or standardization in fault-focused on-line/off-line monitoring applications due to the acceleration of technological developments. Field experts have difficulty in choosing which test and measurement systems should be used in which stage of the complex systems. In this study, the propositional logic-based concept is presented, which field experts can use to manage this process. In this concept, test and measurement systems can be grouped according to the priority-order. According to the results of the graded groups on this concept, the suspected fault is verified by the cause of the occurrence. The applicability of the proposed concept has been tried to be explained by creating possible failure scenarios on the transformer. The theoretically validated concept can be used for even more fault situations. This concept can also be used in another complex systems with a large number of T&M systems where very different fault conditions can occur. 2009 Elsevier Ltd. All rights reserved.","2020-10-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","1068-1073","","5","23","","Engineering Science and Technology, an International Journal","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\EZIFRFR9\S2215098619318324.html","","","Diagnosis; Fault; Power system; Propositional logic; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YERX6TYP","journalArticle","2020","Ochôa, Pedro A.; Groves, Roger M.; Benedictus, Rinze","Effects of high-amplitude low-frequency structural vibrations and machinery sound waves on ultrasonic guided wave propagation for health monitoring of composite aircraft primary structures","Journal of Sound and Vibration","","0022-460X","10.1016/j.jsv.2020.115289","https://www.sciencedirect.com/science/article/pii/S0022460X20301206","A reliable damage diagnostic by ultrasonic guided wave (GW) based structural health monitoring (SHM) can only be achieved if the physical interactions between wave propagation, the SHM system and environmental factors are fully understood. The purpose of this research was to gain knowledge about the effects of high-amplitude low-frequency structural vibrations (HA-LFV) and audible sound waves (SW) on ultrasonic GW propagation. Measurements were performed on a stiffened panel of a full-scale composite torsion box containing barely visible impact damage. Time-domain analysis of the filtered GW signals revealed that the main effect of HA-LFV was the presence of coherent noise. This was interpreted as the consequence of superposition of multiple dispersive wave groups produced by mode conversion at the moment of reflection on the corrugated panel surfaces during propagation. It was also observed that the coherent noise amplitude depends on the amplitude of the HA-LFV, and on the ratio between the HA-LFV frequency and the ultrasonic excitation frequency. These relationships can potentially be explored for the development of a HA-LFV compensation mechanism to enable in-service GW based damage diagnostics. In contrast, GW signals in the cases with audible SW present were almost unaffected. It was concluded that there is strong evidence supporting the hypothesis that ultrasonic GW propagation with HA-LFV effects can be analysed under the assumption of a permanently corrugated structure.","2020-06-09","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","115289","","","475","","Journal of Sound and Vibration","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\GN3XMRR4\S0022460X20301206.html","","","Aircraft primary structure; Composite materials; Low-frequency vibration; Structural health monitoring; Ultrasonic guided wave","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238PCEYC","journalArticle","2020","Lu, Guocheng; Li, Deyou; Zuo, Zhigang; Liu, Shuhong; Wang, Hongjie","A boundary vorticity diagnosis of the flows in a model pump-turbine in turbine mode","Renewable Energy","","0960-1481","10.1016/j.renene.2020.02.116","https://www.sciencedirect.com/science/article/pii/S0960148120303116","In the present study, the internal flow field in a model pump-turbine operating in turbine mode was numerically studied. By recognizing that appearance of boundary vorticity flux (BVF)’s peaks might act as the precursors of flow separation in turbomachines, flow diagnosis based on the boundary vorticity dynamics was then performed. It was shown that the effect of the BVF distribution at the condition in design operating zone is to weaken the axial vorticity component ωz, as well as to enhance the radial and circumferential vorticity components ωr and ωθ. Thus, the peaks of the axial BVF component σz led to the strong weakening of ωz, which is responsible for the flow separations. Geometric optimization for the runner was then achieved by modifying the inlet angle of the blade from 14° to 16°. The optimization successfully suppressed the occurrence of the flow separations and improved the moment on the runner at design operating condition by 4%, which was achieved by the redistribution of the axial BVF component generated by pressure σpz on the pressure side. The fact that only an accurate steady simulation is required for the analysis indicates the great potential application of this method in engineering practice.","2020-06-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","1465-1478","","","153","","Renewable Energy","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\RJEK7Y3R\S0960148120303116.html","","","Boundary vorticity diagnosis; Flow separations; Numerical analysis; Pump-turbine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRWE8RZ5","journalArticle","2020","Yeung, S.; Toor, A.; Deib, G.; Zhang, J.; Besier, T.; Fernandez, J.","Relationship between lower lumbar spine shape and patient bone metabolic activity as characterised by 18F NaF bio-markers","Computers in Biology and Medicine","","0010-4825","10.1016/j.compbiomed.2019.103529","https://www.sciencedirect.com/science/article/pii/S0010482519303889","Chronic lower lumbar pain has been associated with elevated bone metabolic activity in the spine. Diagnosis of bone metabolic activity is currently through integrating Positron Emission Tomography (PET) with Sodium Fluoride (18F–NaF) biomarkers. It has been reported that numerous observable pathologies including lumbar fusion, disc abnormalities and scoliosis have often been associated with increased 18F–NaF uptake. The aim of this study was to identify what features of lower lumbar shape most strongly correlate with 18F–NaF uptake. Following a principal component analysis of 23 patients who presented with lumbar pain and underwent 18F–NaF PET-CT, it was revealed that three modes interpreted as (i) sacral tilt, (ii) vertebral disc spacing and (iii) spine size were the three characteristics that described 88.7% of spine shape in our study population. 18F–NaF was described by two modes including 18F–NaF intensity and spatial variation (anterior-inferior to posterior-superior). 18F–NaF was most sensitive to sacral tilt followed by vertebral disc spacing. A predictive model derived from that spine population was able to predict 18F–NaF ‘hot-spot’ locations with 85 ± 5% accuracy and with 71 ± 3% accuracy for the 18F–NaF magnitude. These results suggest that patients reporting with lower lumbar pain and who present with increased sacral tilt profiles and/or reduced disc spacing are good candidates for further 18F–NaF PET-CT imaging, evidenced by the high association between those shape profiles and 18F–NaF uptake.","2020-01-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","103529","","","116","","Computers in Biology and Medicine","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\AS6G3J6G\S0010482519303889.html","","","Bone metabolic activity; Lower lumbar; Lower lumbar pathology; NaF PET-CT; Principal component analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MV396MJ5","journalArticle","2020","Bruand, Guillaume; Chatelain, Florent; Granjon, Pierre; Martin, Nadine; Duret, Christophe","Reconstructing shaft orbit using angle measurement to detect bearing faults","Mechanical Systems and Signal Processing","","0888-3270","10.1016/j.ymssp.2019.106561","https://www.sciencedirect.com/science/article/pii/S0888327019307824","The use of Instantaneous Angular Speed (IAS) in condition monitoring of rotating machines is an appealing alternative to traditional approaches such as those based on accelerometers: the direct angular sampling characteristic of IAS measurements has proven to be a favoured framework to study mechanical phenomena involved in rotating machines. Physical models have been established to link the variations of IAS to torque disturbances in case of mechanical fault such as bearing failure. In this paper an original point of view is given on the IAS measurement by linking IAS variations and shaft vibrations. First the orbit of a rotating shaft is studied to show that it contains useful information about the health state of the bearing. Then angle position sensors traditionally used in IAS measurements are combined to reconstruct this orbit. It is shown that IAS measurements are sensitive to the shaft vibrations, which may be used advantageously to enhance the diagnosis possibilities. Finally the links between various defect sizes and the reconstructed orbits are investigated to propose a fault severity indicator.","2020-05-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","106561","","","139","","Mechanical Systems and Signal Processing","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\3LSRUDXP\S0888327019307824.html","","","Bearing fault; Condition monitoring; Fault severity; Instantaneous angular speed; Orbit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DN8NKXKK","journalArticle","2020","Chowdhary, Chiranji Lal; Acharjya, D. P.","Segmentation and Feature Extraction in Medical Imaging: A Systematic Review","Procedia Computer Science","","1877-0509","10.1016/j.procs.2020.03.179","https://www.sciencedirect.com/science/article/pii/S187705092030644X","Image processing techniques being crucial towards analyzing and resolving issues in medical imaging since last two decades. Medical imaging is a process or technique to find the inner or outer construction of mortal body. The process observes medicinal diagnosis, analyze illnesses and develop data-sets of normal and abnormal imageries. Medical imaging is divided in two folds such as invisible-light medical imaging and visible-light medical imaging. The second type of medical imaging were can be understood by a common person whereas the first type can be interpreted by a radiologist. Analysis of all these require segmentation and feature extraction. In fact a lot of medical imaging techniques are available but authors restrict survey to tumor detection through mammograms or magnetic resonance imaging. In this paper, authors survey on various segmentation and feature extraction methods in medicinal images used for preprocessing.","2020-01-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","26-36","","","167","","Procedia Computer Science","Segmentation and Feature Extraction in Medical Imaging","International Conference on Computational Intelligence and Data Science","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\MAS5M5TD\S187705092030644X.html","","","Feature Extraction; Fuzzy Segmentation; Imaging Modality; Medical Imaging; Segmentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M5DZZCSK","journalArticle","2020","Zhang, Dingcheng; Stewart, Edward; Entezami, Mani; Roberts, Clive; Yu, Dejie","Intelligent acoustic-based fault diagnosis of roller bearings using a deep graph convolutional network","Measurement","","0263-2241","10.1016/j.measurement.2020.107585","https://www.sciencedirect.com/science/article/pii/S0263224120301226","Roller bearings form key components in many machines and, as such, their health status can directly influence the operation of the entire machine. Acoustic signals collected from roller bearings contain information on their health status. Hence, acoustic-based fault diagnosis techniques can provide novel solutions as condition monitoring tools for roller bearings. Traditionally, acoustic fault diagnosis methods have been based on conventional signal processing methods in which prior expert knowledge has been required in order to extract and interpret the health information contained within the collected acoustic signals. As an alternative, deep learning methods can be used to obtain heath information from the collected signals by constructing ‘end-to-end’ models that do not rely on prior knowledge. These approaches have been successfully applied in the condition monitoring of industrial machinery. However, conventional deep learning methods can only learn features from the vertices of input data and thereby ignore the information contained in the relationships (edges) between vertices. In this paper, which combines graph convolution operators, graph coarsening methods, and graph pooling operations; a deep graph convolutional network (DGCN) based on graph theory is applied to deliver acoustic-based fault diagnosis of roller bearings. In the proposed method, the collected acoustic signals are first transformed into graphs with geometric structures. The edge weights represent the similarity between connected vertices, which enriches the input information and hence improves the classification accuracy of the deep learning methods applied. To verify the effectiveness of the proposed system, experiments with roller bearings of varying condition were carried out in the laboratory. The experimental results demonstrate that the DGCN method can be used to detect different kinds and severities of faults in roller bearings by learning from the constructed graphs. The results have been compared to those obtained using other, conventional, deep learning methods applied to the same datasets. These comparative tests demonstrate improved classification accuracy when using the DGCN method.","2020-05-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","107585","","","156","","Measurement","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\RFAZRPDM\S0263224120301226.html","","","Deep learning; Acoustic-based fault diagnosis; Deep graph convolutional network; Graph theory; Roller bearing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DI5C3YB2","journalArticle","2020","Gramatikov, Boris I.","A Mueller matrix approach to flat gold mirror analysis and polarization balancing for use in retinal birefringence scanning systems","Optik","","0030-4026","10.1016/j.ijleo.2020.164474","https://www.sciencedirect.com/science/article/pii/S0030402620303089","In a polarization-sensitive optical system, it is important to understand the effects that mirrors have on polarization at a specific wavelength of interest, angle of incidence, reflective material, coating, etc. When modeling reflection, the optical designer oftentimes needs to know the Mueller matrix for the particular mirror, in order to assess its overall impact on polarization and possibly reduce the mirror-related effects in the entire system’s performance. Based on an example of a protected gold flat mirror, we investigated two methods, one analytical and one experimental, for determining the Mueller matrix of a noble metallic mirror. The measured Mueller matrix was shown to be nondepolarizing. Then, using polar decomposition, the measured matrix was interpreted as a combination of a pure retarder and a diattenuator. Further investigation showed that the diattenuation property was very weak, which offered the opportunity of largely balancing the introduced polarization deviation by means of a linear compensating retarder. The results of this work were used successfully for improving the design of a diagnostic device for ophthalmology based on retinal birefringence scanning. The described approach also greatly improves the precision of Mueller-matrix-based computer modeling of polarization sensitive systems.","2020-04-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","164474","","","207","","Optik","","","","","","","","en","","","","","ScienceDirect","","","","","","","Diattenuation; Metallic mirrors; Mueller matrix; Polarization variation; Retardance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CG8XDA4V","journalArticle","2020","Chi, Zhexiang; Lin, Jing; Chen, Ruoran; Huang, Simin","Data-driven approach to study the polygonization of high-speed railway train wheel-sets using field data of China’s HSR train","Measurement","","0263-2241","10.1016/j.measurement.2019.107022","https://www.sciencedirect.com/science/article/pii/S0263224119308887","Environmental factors, like seasonality, have been proved to exert significant impact on reliability of China high-speed rail train wheels in this article. Most studies on polygonization of train wheels are based on physical models, mathematical models or simulation systems. Normally, characteristics and mechanisms of wheel polygonization are studied under ideal conditions without considering the impact of the environment. However, in practical use, there are many irregular wear wheels and irregular wear cannot be explained by theoretical models with assumptions of ideal conditions. We look at two possible factors in polygonization: seasonality and proximity to engines. Our analysis of field data shows the environmental factor has more impact on wheel polygonization than the mechanical factor. Based on the Bayesian models, the mean time to failure of the wheels under different operation conditions is conducted. A case study of China’s HSR train wheels is conducted to confirm the finding. The case study shows the degree of polygonal wear is much more severe in summer than other seasons. The finding may give a totally new research perspective on polygonization of train wheels. We use Bayesian analysis because this method is useful for small and incomplete data sets. We propose three Bayesian data-driven models.","2020-01-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","107022","","","149","","Measurement","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\YLJ9QICU\S0263224119308887.html","","","Prognostics and health management; Bayesian methods; Mean time to failure; Polygonization; Railway safety; Wheel-sets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3G4BJN3","journalArticle","2020","Miloslavskaya, Nаtalia","Stream Data Analytics for Network Attacks’ Prediction","Procedia Computer Science","","1877-0509","10.1016/j.procs.2020.02.114","https://www.sciencedirect.com/science/article/pii/S1877050920302374","Nowadays stream data, flowing over the modern networks between disparate data sources, become the norm. The broadband Internet, the Internet of Things (IoT) and cloud computing require to analyze the data from streams to make data-driven decisions in real time. In today’s world of more complex and increasing in the number of network attacks, one of their most important data is the data from network security (NS) tools, ensuring their secure and resilient operations and uninterrupted provision of services to its users. At Gartner Data & Analytics Summit-2019 augmented analytics and data management, as well as continuous intelligence and explainable artificial intelligence were indicated among the top trends in data and analytics technology that have significant disruptive potential over the next 3-5 years. In practice, complexities of the modern attack scenarios often make it difficult for NS administrators to understand the current NS-related status and to recognize emerging patterns of attacks in a vast amount of raw data before they make a substantial impact. To benefit from the NS-related stream data, businesses require powerful analytics tools for ingesting and processing it. There are four consequent levels of analytics maturity - namely descriptive, diagnostic, predictive, prescriptive. In this paper, a simplified NS-related stream data architecture, suitable for predicting attacks against network assets and services provided is proposed. In turn, MITRE ATT&CK Matrix is proposed as a source for attacks’ Indicators of Compromise (IoCs) development.","2020-01-01","2021-06-05 17:23:42","2021-06-05 17:23:42","2021-06-05 17:23:38","57-62","","","169","","Procedia Computer Science","","Postproceedings of the 10th Annual International Conference on Biologically Inspired Cognitive Architectures, BICA 2019 (Tenth Annual Meeting of the BICA Society), held August 15-19, 2019 in Seattle, Washington, USA","","","","","","en","","","","","ScienceDirect","","","","","","","Data Streaming; Indicator of Compromise (IoC); MITRE ATT&CK Matrix; Network Attacks; Network Security; Predictive Analytics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
