"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C6WFY5F5","journalArticle","2018","Makaju, Suren; Prasad, P. W. C.; Alsadoon, Abeer; Singh, A. K.; Elchouemi, A.","Lung Cancer Detection using CT Scan Images","Procedia Computer Science","","1877-0509","10.1016/j.procs.2017.12.016","https://www.sciencedirect.com/science/article/pii/S1877050917327801","Lung cancer is one of the dangerous and life taking disease in the world. However, early diagnosis and treatment can save life. Although, CT scan imaging is best imaging technique in medical field, it is difficult for doctors to interpret and identify the cancer from CT scan images. Therefore computer aided diagnosis can be helpful for doctors to identify the cancerous cells accurately. Many computer aided techniques using image processing and machine learning has been researched and implemented. The main aim of this research is to evaluate the various computer-aided techniques, analyzing the current best technique and finding out their limitation and drawbacks and finally proposing the new model with improvements in the current best model. The method used was that lung cancer detection techniques were sorted and listed on the basis of their detection accuracy. The techniques were analyzed on each step and overall limitation, drawbacks were pointed out. It is found that some has low accuracy and some has higher accuracy but not nearer to 100%. Therefore, our research targets to increase the accuracy towards 100%.","2018-01-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","107-114","","","125","","Procedia Computer Science","","The 6th International Conference on Smart Computing and Communications","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\LJGUD7KY\S1877050917327801.html","","","Cancer; Image Processing; CT Scan Image; Lung Cancer Detection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32LFZSIQ","journalArticle","2018","Vojíř, Stanislav; Zeman, Václav; Kuchař, Jaroslav; Kliegr, Tomáš","A A EasyMiner.eu: Web framework for interpretable machine learning based on rules and frequent itemsets","Knowledge-Based Systems","","0950-7051","10.1016/j.knosys.2018.03.006","https://www.sciencedirect.com/science/article/pii/S0950705118301242","EasyMiner (http://www.easyminer.eu) is a web-based system for interpretable machine learning based on frequent itemsets. It currently offers association rule learning (apriori, FP-Growth) and classification (CBA). EasyMiner offers a visual interface designed for interactivity, allowing the user to define a constraining pattern for the mining task. The CBA algorithm can also be used for pruning of the rule set, thus addressing the common problem of “too many rules” on the output, and the implementation supports automatic tuning of confidence and support thresholds. The development version additionally supports anomaly detection (FPI and its variations) and linked data mining (AMIE+). EasyMiner is dockerized, some of its components are available as open source R packages.","2018-06-15","2021-06-05 17:32:23","2021-06-15 08:14:39","2021-06-05 17:32:21","111-115","","","150","","Knowledge-Based Systems","EasyMiner.eu","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\GGVFRFKS\S0950705118301242.html","","","Machine learning; Data mining; Classification; Association rules; Prediction API; Web application; Web service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W89W445Y","journalArticle","2018","Woźniak, Marcin; Połap, Dawid; Capizzi, Giacomo; Sciuto, Grazia Lo; Kośmider, Leon; Frankiewicz, Katarzyna","Small lung nodules detection based on local variance analysis and probabilistic neural network","Computer Methods and Programs in Biomedicine","","0169-2607","10.1016/j.cmpb.2018.04.025","https://www.sciencedirect.com/science/article/pii/S0169260718300737","Background and objective In medical examinations doctors use various techniques in order to provide to the patients an accurate analysis of their actual state of health. One of the commonly used methodologies is the x-ray screening. This examination very often help to diagnose some diseases of chest organs. The most frequent cause of wrong diagnosis lie in the radiologist’s difficulty in interpreting the presence of lungs carcinoma in chest X-ray. In such circumstances, an automated approach could be highly advantageous as it provides important help in medical diagnosis. Methods In this paper we propose a new classification method of the lung carcinomas. This method start with the localization and extraction of the lung nodules by computing, for each pixel of the original image, the local variance obtaining an output image (variance image) with the same size of the original image. In the variance image we find the local maxima and then by using the locations of these maxima in the original image we found the contours of the possible nodules in lung tissues. However after this segmentation stage we find many false nodules. Therefore to discriminate the true ones we use a probabilistic neural network as classifier. Results The performance of our approach is 92% of correct classifications, while the sensitivity is 95% and the specificity is 89.7%. The misclassification errors are due to the fact that network confuses false nodules with the true ones (6%) and true nodules with the false ones (2%). Conclusions Several researchers have proposed automated algorithms to detect and classify pulmonary nodules but these methods fail to detect low-contrast nodules and have a high computational complexity, in contrast our method is relatively simple but at the same time provides good results and can detect low-contrast nodules. Furthermore, in this paper is presented a new algorithm for training the PNN neural networks that allows to obtain PNNs with many fewer neurons compared to the neural networks obtained by using the training algorithms present in the literature. So considerably lowering the computational burden of the trained network and at same time keeping the same performances.","2018-07-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","173-180","","","161","","Computer Methods and Programs in Biomedicine","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\GDVZ6GAL\S0169260718300737.html","","","Biomedical image processing; Automatic pathology recognition; Chest X-ray screening; Probabilistic neural network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y98IDLZH","journalArticle","2018","Li, Juntao; Wang, Yanyan; Song, Xuekun; Xiao, Huimin","Adaptive multinomial regression with overlapping groups for multi-class classification of lung cancer","Computers in Biology and Medicine","","0010-4825","10.1016/j.compbiomed.2018.06.014","https://www.sciencedirect.com/science/article/pii/S0010482518301628","Multi-class classification has attracted much attention in cancer diagnosis and treatment and many machine learning methods have emerged for addressing this issue recently. However, class imbalance and gene selection problems occur in classifying lung cancer data. In this paper, an adaptive multinomial regression with a sparse overlapping group lasso penalty is proposed to perform classification and grouped gene selection for lung cancer gene expression data. An overlapped grouping strategy with biological interpretability is proposed, which highlights the importance of gene groups from the minority classes. By using the conditional mutual information, the gene significance within each group is evaluated and the data-driven weights are constructed. Based on the grouping strategy and constructed weights, a regularized adaptive multinomial regression is presented and the solving algorithm is developed, which can not only select the important gene groups for each class in performing multi-class classification, but also adaptively select important genes within each group. The experiment results show that the proposed method significantly outperforms the other 6 methods on classification accuracy, and the selected genes are disease-causing genes for lung cancer.","2018-09-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","1-9","","","100","","Computers in Biology and Medicine","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\3D6VCJRZ\S0010482518301628.html","","","Imbalanced data; Multi-class classification; Overlapping group lasso; Weighted gene co-expression networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRHTBMBX","journalArticle","2018","Gupta, Manoj; Taneja, Heena; Chand, Laxmi","Performance Enhancement and Analysis of Filters in Ultrasound Image Denoising","Procedia Computer Science","","1877-0509","10.1016/j.procs.2018.05.063","https://www.sciencedirect.com/science/article/pii/S1877050918307956","Image denoising could be a major concern within the field of medical imaging. An ultrasound is also referred to as ultrasonography, which is a device that is used to create images of the inner body by using high frequency sound waves. Ultrasound is an imaging technique which is noninvasive, nonradioactive and also inexpensive and is used for diagnosis and treatment. Presence of noise in ultrasound images is a major issue as it can lead to improper diagnosis of the disease. It is very important to restore the quality of the images so as to gain information from the medical images. It is important to preserve the features of the image by reducing the noise levels. This work explains about the various kinds of noises present within the ultrasound medical images and also the filters that are used for the noise removal purpose. The noises were introduced in the ultrasound images are Salt and Pepper Noise (impulse or spike noise), Poisson noise (shot noise), Gaussian or amplifier noise and Speckle Noise. For the noise reduction from ultrasound images, a study is carried out by using Gaussian filter, bilateral filter, Order statistic filter, Mean filter and Laplacian filter for efficient noise reduction from the images. The results we obtained after performing the experiments shows the performance and comparisons of different filters supported their PSNR (Peak signal to noise ratio), MSE (Mean Square Error), and RMSE (Root Mean Square Error) values. This paper explains about the Image Noises and Filtering techniques used in effective removal of the Image Noises and performance of different Filters is analyzed on the basis of the PSNR, MSE and RMSE values.","2018-01-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","643-652","","","132","","Procedia Computer Science","","International Conference on Computational Intelligence and Data Science","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\PHC8B5CT\S1877050918307956.html","","","Bilateral Filter; Gaussian Filter; Gaussian Noise; Image Denoising; Laplacian Filter; Mean Filter; Mean Square Error; Order Statistics Filter; Peak Signal To Noise Ratio; Pepper Noise; Poisson Noise; Root Mean Square Error; Salt; Speckle Noise; Ultrasound Imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5FJQBMP","journalArticle","2018","Wu, Bin; Liu, Bang-jun; Zheng, Jing; Wang, Tao; Chen, Rong-gang; Chen, Xiao-lei; Zhang, Kai-shuan; Zou, Zhi-qiang","Strain-based health monitoring and remaining life prediction of large caliber gun barrel","Measurement","","0263-2241","10.1016/j.measurement.2018.02.040","https://www.sciencedirect.com/science/article/pii/S0263224118301398","When a large caliber rifled gun fires, wear and fatigue damage the gun barrel and lead to the end of its useful life. It is important to understand the gun barrel condition during its service time and to predict the remaining useful life. In this paper, three traditional life prediction methods, including heat-based, dimension-based and velocity-based method, are summarized and proved to be insufficient for predicting the remaining useful life. A novel strain-based approach to life prediction of gun barrel is presented and analyzed theoretically, in which the strain of the outside surface of gun barrel is selected as a health index of the gun barrel. A large number of laboratory experiments on engraving small caliber projectiles have been carried out to verify the reasonability and feasibility of this strain-based method. Self-made copper and brass jacketed projectiles were pushed through a short gun barrel section under quasi-static and dynamic loading. The hoop and axial strains were measured using strain gauges and stored for analysis. Experimental results are listed as follows. (1) The measured strains do reflect the interaction between projectile and gun barrel under different test conditions. (2) Material property of jacket and diameter of projectile have influence on the external strains. (3) The jacket undergoes friction and plastic deformation during the engraving process. Effects of strain rate and thermal softening play critical roles in affecting the projectile and gun barrel interaction. This finding helps to explain that higher strains at low charges and lower strains at high charges occur to a 155 mm gun during firing practice.","2018-07-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","297-311","","","122","","Measurement","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\5B49FFBH\S0263224118301398.html","","","Gun barrel; Health monitoring; Life prediction; Strain; Wear and fatigue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LULKWYE6","journalArticle","2018","Xu, Yongchao; Morel, Baptiste; Dahdouh, Sonia; Puybareau, Élodie; Virzì, Alessio; Urien, Héléne; Géraud, Thierry; Adamsbaum, Catherine; Bloch, Isabelle","The challenge of cerebral magnetic resonance imaging in neonates: A new method using mathematical morphology for the segmentation of structures including diffuse excessive high signal intensities.","Medical Image Analysis","","1361-8415","10.1016/j.media.2018.05.003","https://www.sciencedirect.com/science/article/pii/S1361841518302809","Preterm birth is a multifactorial condition associated with increased morbidity and mortality. Diffuse excessive high signal intensity (DEHSI) has been recently described on T2-weighted MR sequences in this population and thought to be associated with neuropathologies. To date, no robust and reproducible method to assess the presence of white matter hyperintensities has been developed, perhaps explaining the current controversy over their prognostic value. The aim of this paper is to propose a new semi-automated framework to detect DEHSI on neonatal brain MR images having a particular pattern due to the physiological lack of complete myelination of the white matter. A novel method for semi- automatic segmentation of neonatal brain structures and DEHSI, based on mathematical morphology and on max-tree representations of the images is thus described. It is a mandatory first step to identify and clinically assess homogeneous cohorts of neonates for DEHSI and/or volume of any other segmented structures. Implemented in a user-friendly interface, the method makes it straightforward to select relevant markers of structures to be segmented, and if needed, apply eventually manual corrections. This method responds to the increasing need for providing medical experts with semi-automatic tools for image analysis, and overcomes the limitations of visual analysis alone, prone to subjectivity and variability. Experimental results demonstrate that the method is accurate, with excellent reproducibility and with very few manual corrections needed. Although the method was intended initially for images acquired at 1.5T, which corresponds to the usual clinical practice, preliminary results on images acquired at 3T suggest that the proposed approach can be generalized.","2018-08-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","75-94","","","48","","Medical Image Analysis","The challenge of cerebral magnetic resonance imaging in neonates","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\DZSYG39H\S1361841518302809.html","","","Mathematical morphology; Max-tree representation; Neonatal brain MRI; Preterm brain MRI; Semi-automatic tissue segmentation; White matter hyperintensities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XVLZXFJH","journalArticle","2018","Sushil, Madhumita; Šuster, Simon; Luyckx, Kim; Daelemans, Walter","Patient representation learning and interpretable evaluation using clinical notes","Journal of Biomedical Informatics","","1532-0464","10.1016/j.jbi.2018.06.016","https://www.sciencedirect.com/science/article/pii/S1532046418301266","We have three contributions in this work: 1. We explore the utility of a stacked denoising autoencoder and a paragraph vector model to learn task-independent dense patient representations directly from clinical notes. To analyze if these representations are transferable across tasks, we evaluate them in multiple supervised setups to predict patient mortality, primary diagnostic and procedural category, and gender. We compare their performance with sparse representations obtained from a bag-of-words model. We observe that the learned generalized representations significantly outperform the sparse representations when we have few positive instances to learn from, and there is an absence of strong lexical features. 2. We compare the model performance of the feature set constructed from a bag of words to that obtained from medical concepts. In the latter case, concepts represent problems, treatments, and tests. We find that concept identification does not improve the classification performance. 3. We propose novel techniques to facilitate model interpretability. To understand and interpret the representations, we explore the best encoded features within the patient representations obtained from the autoencoder model. Further, we calculate feature sensitivity across two networks to identify the most significant input features for different classification tasks when we use these pretrained representations as the supervised input. We successfully extract the most influential features for the pipeline using this technique.","2018-08-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","103-113","","","84","","Journal of Biomedical Informatics","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\NXUU6Z3R\S1532046418301266.html","","","Unsupervised learning; Model interpretability; Natural language processing; Patient representations; Representation learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MU39FK7G","journalArticle","2018","Tan, Jen Hong; Hagiwara, Yuki; Pang, Winnie; Lim, Ivy; Oh, Shu Lih; Adam, Muhammad; Tan, Ru San; Chen, Ming; Acharya, U. Rajendra","Application of stacked convolutional and long short-term memory network for accurate identification of CAD ECG signals","Computers in Biology and Medicine","","0010-4825","10.1016/j.compbiomed.2017.12.023","https://www.sciencedirect.com/science/article/pii/S0010482517304201","Coronary artery disease (CAD) is the most common cause of heart disease globally. This is because there is no symptom exhibited in its initial phase until the disease progresses to an advanced stage. The electrocardiogram (ECG) is a widely accessible diagnostic tool to diagnose CAD that captures abnormal activity of the heart. However, it lacks diagnostic sensitivity. One reason is that, it is very challenging to visually interpret the ECG signal due to its very low amplitude. Hence, identification of abnormal ECG morphology by clinicians may be prone to error. Thus, it is essential to develop a software which can provide an automated and objective interpretation of the ECG signal. This paper proposes the implementation of long short-term memory (LSTM) network with convolutional neural network (CNN) to automatically diagnose CAD ECG signals accurately. Our proposed deep learning model is able to detect CAD ECG signals with a diagnostic accuracy of 99.85% with blindfold strategy. The developed prototype model is ready to be tested with an appropriate huge database before the clinical usage.","2018-03-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","19-26","","","94","","Computers in Biology and Medicine","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\YA9JQ2KZ\S0010482517304201.html","","","Deep learning; Convolutional neural network; Long short-term memory; Coronary artery disease; Electrocardiogram signals; PhysioNet database","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSP4TGH7","journalArticle","2017","Sebastian, Robin K.; Perinpinayagam, Suresh; Choudhary, Raj","Health Management Design Considerations for an All Electric Aircraft","Procedia CIRP","","2212-8271","10.1016/j.procir.2016.10.129","https://www.sciencedirect.com/science/article/pii/S2212827116311532","This paper explains the On-board IVHM system for a State-Of-the-Art “All electric aircraft” and explores implementing practices for analysis based design, illustrations and development of IVHM capabilities. On implementing the system as an on board system will carry out fault detection and isolation, recommend maintenance action, provides prognostic capabilities to highest possible problems before these became critical. The vehicle Condition Based Maintenance (CBM) and adaptive control algorithm development based on an open architecture system which allow “Plug in and Plug off” various systems in a more efficient and flexible way. The scope of the IVHM design included consideration of data collection and communication from the continuous monitoring of aircraft systems, observation of current system states, and processing of this data to support proper maintenance and repair actions. Legacy commercial platforms and HM applications for various subsystems of these aircraft were identified. The list of possible applications was down-selected to a reduced number that offer the highest value using a QFD matrix based on the cost benefit analysis. Requirements, designs and system architectures were developed for these applications. The application areas considered included engine, tires and brakes, pneumatics and air conditioning, generator, and structures. IVHM design program included identification of application sensors, functions and interfaces; IVHM system architecture, descriptions of certification requirements and approaches; the results of a cost/benefit analyses and recommended standards and technology gaps. The work concluded with observations on nature of HM, the technologies, and the approaches and challenges to its integration into the current avionics, support system and business infrastructure. The IVHM design for All Electric Hybrid Wing Body (HWB) Aircraft has a challenging task of addressing and resolving the shortfalls in the legacy IVHM framework. The challenges like sensor battery maintenance, handling big data from SHM, On-Ground Data transfer by light, Extraction of required features at sensor nodes/RDCUs, ECAM/EICAS Interfaces, issues of certification of wireless SHM network has been addressed in this paper. Automatic Deployable Flight Data recorders are used in the design of HWB aircraft in which critical flight parameters are recorded. The component selection of IVHM system including software and hardware have been based on the COTS technology. The design emphasis on high levels of reliability and maintainability. The above systems are employed using IMA and integrated on AFDX data bus. The design activities has to pass through design reviews on systematic basis and the overall approach has been to make system highly lighter, effective “All weather” compatible and modular. It is concluded from the study of advancement in IVHM capabilities and new service offerings that IVHM technology is emerging as well as challenging. With the inclusion of adaptive control, vehicle condition based maintenance and pilot fatigue monitoring, IVHM evolved as a more proactively involved on-board system.","2017-01-01","2021-06-05 17:32:23","2021-06-05 17:32:23","2021-06-05 17:32:21","102-110","","","59","","Procedia CIRP","","Proceedings of the 5th International Conference in Through-life Engineering Services Cranfield University, 1st and 2nd November 2016","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Asus\Zotero\storage\AQS55KHB\S2212827116311532.html","","","CAD; CBM; DMO; HWB; IVHM; OSA-CBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
